행정동명,미세먼지지수,공원수,도시농업(프로그램수),거주_유동_인구당_매출액,채소가게수,제로웨이스트 가게수,승하차인원_버스_지하철,카페수,유치원_초등학교,인구수,총_10대,총_20_30대,총_60대이상,1인세대
월곡2동,27.697,4,0.0,85.74884276670014,4.0,0.0,193005.0,64.0,5.234779877506151e-05,38206,0.0738627440716118,0.3193739203266502,0.2745642045751976,0.5056110367548646
위례동,35.205,5,0.0,65.29041203624003,3.0,0.0,415002.0,63.0,9.889485005068362e-05,80894,0.1505674092021658,0.2753479862536158,0.1444112047865107,0.1445733788395904
은천동,17.205,6,0.0,0.9863329843323728,1.0,0.0,441388.0,34.0,9.186110600771634e-05,65316,0.0789086900606283,0.3142874640210668,0.261987874334007,0.4815526756371303
을지로동,123.076,1,0.0,325.6452142784527,5.0,3.0,225260.0,84.0,0.0001086956521739,9200,0.0139130434782608,0.2282608695652173,0.1502173913043478,0.7421686746987952
응봉동,12.345,3,0.0,22.55674192476182,0.0,0.0,122328.0,6.0,6.685832720465334e-05,29914,0.1029618238951661,0.2476432439660359,0.2414922778632078,0.2703747269366493
응암1동,13.844,5,0.0,32.62611243494642,4.0,0.0,532998.0,57.0,6.07588783911049e-05,65834,0.0811738615305161,0.2913692013245435,0.2362608986238114,0.4089854880392287
응암2동,13.844,5,0.0,2.2518647764853146,1.0,1.0,166566.0,24.0,7.223606746848702e-05,55374,0.0928955827644743,0.244735796583234,0.2127713367284285,0.2940862130388315
응암3동,13.844,4,0.0,36.28138947097876,11.0,0.0,250129.0,48.0,0.0001269142905491,47276,0.0549115830442507,0.2808613249851933,0.3348845079956003,0.5102887222842558
이문1동,15.673,2,0.0,117.10144329270987,2.0,0.0,217914.0,62.0,5.6041246357318986e-05,35688,0.0678099080923559,0.4004147052230442,0.2454606590450571,0.6525408011869436
이문2동,15.673,0,0.0,5.9830883789285085,2.0,0.0,102214.0,14.0,7.688364941055868e-05,39020,0.0837519220912352,0.2581240389543823,0.2928754484879549,0.3855712806351398
이촌1동,18.927,9,0.0,49.15117580482709,3.0,0.0,178719.0,21.0,0.0001200576276612,49976,0.1072514807107411,0.2197454778293581,0.241355850808388,0.2010940919037199
이촌2동,18.927,1,0.0,10.922814389109442,1.0,5.0,61356.0,7.0,0.0,15930,0.0593848085373509,0.2634023854362837,0.3146264908976773,0.3675450762829403
이태원1동,18.927,2,2.0,656.6201722611589,0.0,0.0,197951.0,40.0,8.21827744904668e-05,12168,0.0397764628533859,0.3374424720578566,0.3091715976331361,0.5750873108265425
이태원2동,18.927,3,0.0,100.29406507596488,0.0,0.0,132116.0,36.0,0.0001155668554258,17306,0.0496937478331214,0.3326014099156362,0.2837166300704958,0.562874251497006
이화동,40.141,2,0.0,47.13786347159017,0.0,1.0,427320.0,95.0,0.0,14012,0.0469597487867542,0.3932343705395375,0.2701969740222666,0.6507378777231202
인수동,13.848,2,0.0,42.03204963958173,11.0,0.0,261588.0,39.0,8.490117503226245e-05,58892,0.0672756910955647,0.2392854717109284,0.3452081776811791,0.4316055981433293
인헌동,17.205,5,0.0,22.54384761432492,12.0,0.0,202482.0,32.0,3.8877225721172535e-05,51444,0.0532229220122852,0.4256278671953969,0.226226576471503,0.608873949579832
일원1동,33.12,1,0.0,62.792606634102,1.0,0.0,103266.0,26.0,0.0002731867231252,14642,0.0678869006966261,0.2832946318808906,0.3222920366070209,0.4797749799089204
일원본동,33.12,8,0.0,336.8763647455156,0.0,0.0,233214.0,9.0,0.0002190676480897,22824,0.1426568524360322,0.2125394321766561,0.2179284963196635,0.1873518772608207
자양1동,14.731,1,3.0,33.1098623807952,9.0,2.0,220281.0,40.0,9.047726758651888e-05,44210,0.0641483827188418,0.3532232526577697,0.2480886677222347,0.5524062837669355
자양2동,14.731,5,0.0,29.459810991095317,0.0,0.0,233289.0,32.0,0.0001684848995408,47482,0.0713954761804473,0.2902573606840486,0.2657849290257361,0.403178394267867
자양3동,14.731,3,0.0,10.714301369863014,1.0,0.0,173970.0,57.0,0.0001095290251916,54780,0.089850310332238,0.268236582694414,0.244906900328587,0.2956529647144416
자양4동,14.731,2,0.0,5.569636127441413,6.0,0.0,219783.0,65.0,5.571030640668524e-05,35900,0.042116991643454,0.3338718662952646,0.308133704735376,0.5551812056091786
잠실2동,16.56,2,0.0,121.76569273602392,3.0,1.0,196038.0,75.0,7.1571714858288e-05,69860,0.1661608932150014,0.18937875751503,0.1581734898368164,0.1417070637119113
잠실3동,16.56,4,0.0,53.02183638006565,2.0,0.0,542692.0,134.0,8.830281980337905e-05,67948,0.120445046211809,0.2117795961617707,0.2529581444634132,0.1551330798479087
잠실4동,14.731,0,0.0,223.20982101110135,1.0,0.0,102609.0,22.0,7.068136839129205e-05,42444,0.1244463292809348,0.2045047592121383,0.2059183865799642,0.1457411504424778
잠실6동,14.731,4,2.0,150.4267475450471,3.0,0.0,645348.0,152.0,6.0455837011063415e-05,33082,0.1033794812889184,0.2284021522277975,0.2664288737077565,0.1670964414646725
잠실7동,16.56,1,0.0,285.4004510302198,0.0,0.0,94603.0,8.0,0.0001592187665852,18842,0.0974418851501963,0.2192973145101369,0.3213034709691115,0.1586125111176994
잠실본동,16.56,6,0.0,349.0406798599491,10.0,0.0,257500.0,117.0,1.7965577952642736e-05,55662,0.0549387373791814,0.3987639682368581,0.2136825841687327,0.6002256487401278
잠원동,12.345,9,0.0,69.39496696689638,3.0,0.0,401945.0,51.0,3.804451207913259e-05,52570,0.1280197831462811,0.2480882632680235,0.1949400798934753,0.3301106256391187
장안1동,14.243,11,0.0,29.641308115591983,2.0,0.0,564270.0,89.0,6.62023673966581e-05,75526,0.0677382623202605,0.2915817069618409,0.2657363027301856,0.4602030789387488
장안2동,14.243,4,0.0,77.25576818172897,5.0,0.0,426464.0,73.0,7.700837851158205e-05,64928,0.0874815179891572,0.2592410054213898,0.2452254805322819,0.3765944099811807
장위1동,13.848,1,0.0,10.451732188282955,1.0,0.0,235921.0,21.0,8.434903631226013e-05,47422,0.0756610855720973,0.2664586057104298,0.2665851292648981,0.3878645343367827
장위2동,13.848,1,0.0,2.705243401068646,5.0,0.0,226967.0,19.0,0.0001883381045653,26548,0.0597408467681181,0.2690221485610969,0.3320024107277384,0.4601051840721262
장위3동,13.848,0,0.0,60.49538141742734,0.0,0.0,193545.0,12.0,9.509922018639449e-05,31546,0.0847651049261396,0.2738223546566918,0.2130856526976478,0.3330772776156092
장지동,35.205,12,0.0,21.75729385716872,0.0,0.0,271649.0,43.0,0.0001216122307157,57560,0.0838776928422515,0.2812717164697706,0.2484016678248783,0.3130212203781686
장충동,37.842,0,0.0,106.16753055120763,1.0,0.0,123695.0,25.0,0.0002173913043478,9200,0.0634782608695652,0.4184782608695652,0.2469565217391304,0.6781729428172942
전농1동,14.146,0,0.0,52.53510370986378,3.0,2.0,735849.0,83.0,6.995208282326606e-05,57182,0.0623972578783533,0.2926795145325452,0.2874331083208002,0.4909742670592754
전농2동,14.146,1,0.0,2.665414830534436,2.0,0.0,242995.0,45.0,0.0001930608417452,36258,0.089304429367312,0.2258811848419659,0.3024987588945887,0.3148857482499009
정릉1동,12.411,2,0.0,2.7136066794224414,2.0,0.0,307732.0,18.0,5.603496581867085e-05,35692,0.0927939033957189,0.2576487728342486,0.2542866748851283,0.3192877531602555
정릉2동,26.259,1,0.0,11.338984382076612,0.0,0.0,256645.0,29.0,4.408782294330306e-05,45364,0.0738471034300326,0.2665549775152103,0.2908473679569703,0.3547575940454637
정릉3동,12.411,1,0.0,27.757467043779023,3.0,1.0,195529.0,35.0,6.617257808364214e-05,30224,0.0639888830068819,0.3435018528321863,0.3050555849655902,0.5853069115514742
정릉4동,12.411,1,0.0,4.788665608722237,1.0,0.0,386622.0,28.0,6.179705846001731e-05,48546,0.0829728504923165,0.2466526593334157,0.2917645120092283,0.3690509323684943
제기동,14.146,2,0.0,10.672500506549232,86.0,0.0,566249.0,53.0,0.0001042405036901,47966,0.0529958720760538,0.3166826502105658,0.3296084726681399,0.5854229607250755
조원동,14.245,2,0.0,5.588240939068612,7.0,2.0,945393.0,37.0,2.553365335512205e-05,39164,0.0429476049433152,0.4488305586763354,0.2257174956592789,0.6501226492232216
종로1.2.3.4가동,343.59,6,11.0,71.69955675117329,8.0,5.0,1910857.0,324.0,0.0002238805970149,13400,0.0304477611940298,0.285820895522388,0.3667164179104477,0.8010090817356206
종로5.6가동,68.434,2,0.0,56.8905939602585,0.0,0.0,370514.0,83.0,0.0001839249586168,10874,0.0393599411440132,0.384587088467905,0.2817730366010668,0.7159977703455964
종암동,13.848,5,0.0,38.686241127532845,6.0,1.0,518366.0,63.0,0.0001053380033181,75946,0.0908540278619018,0.2681905564480025,0.2625813077713111,0.4011107863197895
중계1동,14.719,5,0.0,68.46562604064836,0.0,1.0,228317.0,38.0,7.580639047871735e-05,52766,0.1996361293257021,0.1796232422393207,0.1543418110146685,0.1695637546259953
중계2.3동,14.719,6,0.0,57.32843540903402,0.0,0.0,297539.0,31.0,0.0001366327614999,65870,0.0835585243661758,0.2332776681342037,0.3152269621982693,0.3695985085558292
중계4동,14.719,6,0.0,92.02422710415502,1.0,0.0,212182.0,31.0,0.000103364514962,38698,0.1032094681895705,0.2136544524264819,0.2947955966716626,0.3465238037258005
중계본동,14.719,3,0.0,92.60563768807596,3.0,0.0,175510.0,51.0,0.0001082297934975,46198,0.1826918914238711,0.1997056149616866,0.1812199662323044,0.2214863870493009
중곡1동,14.243,1,0.0,8.130119363012557,3.0,0.0,167257.0,33.0,0.0,30722,0.0444632510904238,0.3855868758544366,0.2518716229412148,0.5621659307459912
중곡2동,14.243,3,0.0,33.40885377126812,4.0,0.0,178643.0,35.0,4.813246053138236e-05,41552,0.0601174432036965,0.3426068540623797,0.2551020408163265,0.4921129687352413
중곡3동,14.243,0,0.0,81.4085039484891,5.0,0.0,130991.0,37.0,0.0001891193342999,31726,0.053331652272584,0.3251591754397024,0.2800857340982159,0.5236142036798312
중곡4동,14.243,0,0.0,16.234481691179926,6.0,0.0,131277.0,44.0,3.5999712002303984e-05,55556,0.0605155158758729,0.2914896680826553,0.2955216358269134,0.4141414141414141
중림동,47.392,4,0.0,52.34050437019241,1.0,0.0,119139.0,35.0,8.375209380234506e-05,23880,0.0591289782244556,0.2737018425460636,0.2637353433835845,0.452233676975945
중앙동,17.205,2,0.0,28.317530506809494,2.0,0.0,369339.0,32.0,6.508298080052066e-05,30730,0.0359258054018874,0.5071265863976571,0.2179629027009437,0.7167821927169774
중화1동,15.673,1,0.0,22.33787262323369,2.0,1.0,174022.0,19.0,0.0001848526460335,37868,0.0627442695679729,0.287419457061371,0.3024189289109538,0.4039557492457258
중화2동,15.673,5,0.0,21.356962157571942,5.0,0.0,274139.0,33.0,4.132914531327492e-05,48392,0.0422797156554802,0.2899239543726236,0.3221193585716647,0.5561477533496187
증산동,13.844,2,0.0,8.83844556402655,3.0,0.0,285107.0,19.0,5.412719891745602e-05,36950,0.0758322056833558,0.2743707713125846,0.2827063599458728,0.3589486858573216
진관동,18.541,16,0.0,27.848658739081923,3.0,2.0,703798.0,114.0,0.0001730659875886,80894,0.1770959527282616,0.3181447326130491,0.3144114520236358,0.3064275037369208
창1동,15.646,8,0.0,64.73658114110606,3.0,0.0,428115.0,25.0,6.198090987975704e-05,48402,0.0799553737448865,0.2578819057063757,0.2884178339738027,0.3800364630811303
창2동,15.646,5,0.0,7.381116010237863,9.0,0.0,239549.0,28.0,3.519515714637666e-05,56826,0.0727483898215605,0.2708971245556611,0.2852215535142364,0.3513836829093229
창3동,15.646,3,0.0,18.04046508846714,4.0,0.0,119671.0,17.0,0.0001497118047758,26718,0.0710382513661202,0.2297327644284751,0.3289916909948349,0.4218312052320149
창4동,15.646,6,0.0,56.16089716663757,0.0,1.0,324833.0,25.0,0.0001158167007682,51806,0.0934254719530556,0.2477319229432884,0.2679226344438868,0.3096648768746528
창5동,15.646,3,0.0,31.225309104967547,2.0,0.0,258266.0,46.0,0.0001457847384205,48016,0.0731006331222925,0.2779490169943352,0.2888203932022659,0.3308321964529331
창신1동,14.146,0,0.0,67.48614578191666,5.0,0.0,177269.0,27.0,0.0002173913043478,9200,0.04,0.2526086956521739,0.3823913043478261,0.5946656649135988
창신2동,14.146,2,0.0,3.158878913959262,4.0,0.0,143058.0,14.0,0.0,15156,0.0459224069675376,0.2484824491950382,0.350488255476379,0.5115057528764382
창신3동,14.146,3,0.0,55.306384019361936,1.0,0.0,22966.0,8.0,0.0001559089491736,12828,0.0678203928905519,0.2737761147489866,0.2984097287184284,0.3394594594594594
천연동,59.24,2,0.0,7.811293401341024,3.0,0.0,345680.0,25.0,5.9916117435590176e-05,33380,0.0768723786698622,0.2536848412222888,0.2823846614739365,0.4038159958180867
천호1동,17.327,5,0.0,230.87600986639063,4.0,0.0,101006.0,29.0,0.0001144776005494,26206,0.0596046706861024,0.2767305197283065,0.3082881782797833,0.4550787280024699
천호2동,17.327,7,0.0,127.44286628736596,3.0,0.0,248044.0,82.0,9.06590915959022e-05,33091,0.0506784322021093,0.3286392070351455,0.2781723127134266,0.5185522422035056
천호3동,17.327,2,0.0,13.207044024306528,8.0,0.0,135795.0,35.0,7.620499142693846e-05,26245,0.0422175652505239,0.3552295675366737,0.2734235092398552,0.5563010098215521
청구동,14.146,1,0.0,30.72077412673289,4.0,0.0,69537.0,14.0,0.0001525087692542,26228,0.0582583498551166,0.2905292054293122,0.3074576788165319,0.4151431807150946
청담동,12.345,5,0.0,76.91700898461771,2.0,0.0,574318.0,79.0,0.0001997922160952,25026,0.0901862063454007,0.2820666506832894,0.2197314792615679,0.3984769244884852
청량리동,14.146,2,0.0,2.330452046589553,7.0,0.0,354577.0,26.0,7.943232366024148e-05,37768,0.0514191908493963,0.2323130692649862,0.3988032196568523,0.5276625172890733
청룡동,17.205,7,1.0,87.75621732385252,5.0,0.0,353374.0,64.0,5.534034311012728e-05,72280,0.0434144991698948,0.5311289429994466,0.1815993359158826,0.7331988140339318
청림동,17.205,0,0.0,127.0444421767885,1.0,0.0,83526.0,10.0,0.0001007590515214,29774,0.0753677705380533,0.2715120574998321,0.2696312218714314,0.3336959900528443
청운효자동,118.479,2,0.0,209.28929823831916,2.0,1.0,234604.0,70.0,0.0001737468508383,23022,0.0972113630440448,0.2578403266440796,0.2566240986882113,0.387714793600632
청파동,75.71,3,0.0,113.97936904125378,2.0,0.0,246504.0,93.0,0.0001050309841403,38084,0.0534082554353534,0.3926583342085915,0.2447221930469488,0.627112581597067
충현동,59.24,1,0.0,34.71764093634118,2.0,0.0,557022.0,66.0,7.58418444736576e-05,39556,0.0629992921427849,0.3263727373849732,0.2548791586611386,0.5123958746529155
평창동,24.822,5,0.0,59.49426160258939,0.0,0.0,220912.0,57.0,2.861066605630579e-05,34952,0.0872625314717326,0.2393568322270542,0.2898832684824903,0.3192678496576778
풍납1동,14.731,2,0.0,29.05633399789017,2.0,1.0,90936.0,17.0,8.275405494869249e-05,24168,0.0598311817279046,0.2500827540549487,0.3379675604104601,0.4145435244161359
풍납2동,14.731,3,0.0,136.4700826439982,0.0,1.0,189182.0,46.0,0.0001040236341696,48066,0.0786002579786127,0.3022510714434319,0.2439146174010735,0.3959187476705181
필동,130.327,1,0.0,177.23063107519584,1.0,2.0,211214.0,75.0,0.0004347826086956,9200,0.0428260869565217,0.3073913043478261,0.2560869565217391,0.6737220447284346
하계1동,15.673,10,0.0,5.607397658988843,0.0,0.0,292399.0,43.0,0.0001127141568981,53232,0.1185001502855425,0.2734069732491734,0.2626991283438533,0.4488968202465931
하계2동,15.673,3,0.0,84.5470877404064,0.0,0.0,184885.0,7.0,9.360228389572704e-05,42734,0.1187812982636776,0.2375157953854074,0.2430851312772031,0.239013671875
한강로동,94.637,5,0.0,102.69232625555992,2.0,1.0,918248.0,179.0,4.722550177095632e-05,42350,0.0472727272727272,0.3860684769775679,0.2206847697756788,0.5388893793590536
한남동,12.345,0,0.0,33.97808262796736,2.0,0.0,746864.0,92.0,5.225752508361204e-05,38272,0.0573265050167224,0.3041387959866221,0.2632734113712374,0.5332800319808115
합정동,16.773,3,0.0,246.9964810382582,0.0,4.0,328807.0,96.0,6.047411707789066e-05,33072,0.0452346395742622,0.4011248185776487,0.2276850507982583,0.5603336221837089
항동,17.357,2,0.0,259.4254693589386,3.0,0.0,85024.0,25.0,0.0001218397806883,16415,0.0874809625342674,0.2786475784343588,0.1994517209869022,0.2675787464206172
행당1동,14.146,0,2.0,163.7906143238641,0.0,0.0,390438.0,53.0,7.293414047115454e-05,27422,0.0726424039092699,0.317628181751878,0.2363066151265407,0.4402224281742354
행당2동,14.146,4,0.0,90.08440740906003,2.0,0.0,175068.0,11.0,6.525711302531976e-05,45972,0.0828765335421561,0.2648133646567476,0.2523710084399199,0.2681872230029186
행운동,17.205,6,0.0,14.121431626713118,7.0,0.0,398139.0,43.0,0.0001029901472759,58258,0.0433245219540663,0.4728964262418895,0.2150434275121013,0.67458976176198
혜화동,71.088,3,0.0,157.12317649266484,3.0,0.0,470420.0,116.0,0.0001245485116452,32116,0.0787146593598206,0.395877444264541,0.2247477892639183,0.6259658287082381
홍은1동,13.844,4,0.0,29.789989343254835,1.0,0.0,213022.0,27.0,6.694635365527091e-05,44812,0.0696242078014817,0.2530125859144871,0.298045166473266,0.354898336414048
홍은2동,13.844,5,0.0,32.04818462022291,0.0,1.0,551429.0,40.0,5.2159399123722096e-05,57516,0.0785172821475763,0.2857291883997496,0.2723416092913276,0.407250755287009
홍제1동,11.848,7,0.0,16.42699790893096,1.0,0.0,431459.0,24.0,0.0001005105938165,49746,0.0733727334861094,0.2688457363406103,0.2788163872472158,0.3698208793197032
홍제2동,11.848,0,0.0,79.5068533775873,0.0,0.0,242604.0,14.0,7.553440592189743e-05,26478,0.0675277588941763,0.2609713724601556,0.309993201903467,0.342753120665742
홍제3동,11.848,4,0.0,17.474265254916833,16.0,1.0,279257.0,29.0,0.0001125492402926,35540,0.0636465953854811,0.2661226786719189,0.3064153066966798,0.3766525318034422
화곡1동,14.838,13,0.0,84.23119511903225,2.0,3.0,614122.0,80.0,6.180928128167726e-05,80894,0.0551338789032561,0.4929413800776324,0.3170816129750043,0.5422248930679769
화곡2동,14.838,3,0.0,69.40253357046907,2.0,0.0,121936.0,18.0,8.650020183380428e-05,34682,0.074101839570959,0.2957730234703881,0.2568479326451762,0.4154955395331785
화곡3동,14.838,5,0.0,7.668980176677608,1.0,0.0,146331.0,41.0,2.346866932644919e-05,42610,0.0750528045059845,0.2940154893217555,0.2902135648908707,0.4017453798767967
화곡4동,14.838,5,0.0,24.1172694163766,8.0,0.0,152200.0,41.0,0.0001253446979192,39890,0.0624216595638004,0.2801203309100025,0.2944597643519679,0.4264721101107316
화곡6동,14.838,5,4.0,40.21835807621099,4.0,2.0,361252.0,35.0,8.041170794467674e-05,49744,0.0591428111933097,0.3558620135091669,0.2548247024766806,0.534622439620911
화곡8동,14.838,6,0.0,33.775559976249426,14.0,1.0,271696.0,37.0,2.102695655830775e-05,47558,0.0603053114092266,0.3172967744648639,0.2774296648303124,0.4509171195652174
화곡본동,14.838,14,0.0,37.72982365284612,5.0,1.0,239559.0,36.0,8.981767012963684e-05,66802,0.0666147720128139,0.3559474267237508,0.2316397712643334,0.5121321631388746
화양동,14.731,0,0.0,271.6961149879529,4.0,1.0,460948.0,123.0,6.402595185248421e-05,46856,0.0319702919583404,0.6425644527915315,0.1393631551989073,0.8262813522355507
황학동,14.146,1,0.0,8.414963688447951,5.0,0.0,123176.0,37.0,0.0,25620,0.0367681498829039,0.4016393442622951,0.2280249804839969,0.5926871891383251
회기동,14.146,1,0.0,209.4652605474116,2.0,0.0,218314.0,81.0,0.0002386407025582,20952,0.0719740358915616,0.4700267277586865,0.1977854142802596,0.706242532855436
회현동,118.479,0,0.0,111.51246875596838,8.0,4.0,1045659.0,144.0,0.0001086956521739,9200,0.045,0.21,0.3854347826086956,0.605868358445678
효창동,18.927,2,0.0,63.85114664547185,1.0,0.0,140945.0,11.0,4.648136097424932e-05,21514,0.0644231663103095,0.3358743143999256,0.2153016640327228,0.3715071972904318
후암동,18.927,2,0.0,83.57303808340332,0.0,1.0,176879.0,29.0,9.289076046569234e-05,32296,0.0683675997027495,0.3113698290810007,0.2651721575427297,0.513595166163142
휘경1동,14.243,1,0.0,24.69499773826693,0.0,0.0,402280.0,35.0,3.5963461123498524e-05,27806,0.0587642954757965,0.4189023951665108,0.217435085952672,0.5988155014806231
휘경2동,14.243,4,0.0,18.20829052501077,1.0,0.0,227224.0,38.0,0.0001023876807142,48834,0.0806405373305483,0.3660564360896097,0.2360650366547897,0.5379736924522392
흑석동,17.205,6,0.0,23.902442103105777,8.0,1.0,502230.0,50.0,0.00015063265716,59748,0.0763874941420633,0.2849969873468568,0.2416482560085693,0.3684371417653802
