교육청명,교육지원청명,유치원코드,유치원명,설립유형,건축년도,건물층수,건물전용면적,대지총면적,공시차수,주소,위도,경도
서울특별시교육청,서부교육지원청,1ecec08d-09dd-b044-e053-0a32095ab044,새싹유치원,사립(사인),1972년,지상2층/ 지하1층,713㎡,552㎡,20181,서울특별시 마포구 월드컵북로5길 53,37.5570629,126.9153538
서울특별시교육청,서부교육지원청,1ecec08d-0b27-b044-e053-0a32095ab044,마포대진유치원,사립(법인),2009년,지상4층/ 지하1층,2578㎡,25114㎡,20231,서울특별시 마포구 성미산로 110,37.5581136,126.9086053
서울특별시교육청,서부교육지원청,1ecec08d-0c0b-b044-e053-0a32095ab044,돌샘유치원,사립(사인),2000년,지상2층/ 지하1층,727㎡,643㎡,20231,서울특별시 마포구 백범로37길 12,37.5434385,126.9546027
서울특별시교육청,서부교육지원청,1ecec08d-0d42-b044-e053-0a32095ab044,서울공덕초등학교병설유치원,공립(병설),2001년,지상1층/ 지하0층,735㎡,885㎡,20231,서울특별시 마포구 만리재옛길 13,37.5462915,126.9556926
서울특별시교육청,서부교육지원청,1ecec08d-0e40-b044-e053-0a32095ab044,삼성그린유치원,사립(사인),1997년,지상3층/ 지하1층,588㎡,268㎡,20231,서울특별시 마포구 도화4길 62,37.5397437,126.952295
서울특별시교육청,서부교육지원청,1fc6dd86-cccb-d1d2-e053-0a32095ad1d2,서울성산초등학교병설유치원,공립(병설),1971년,지상4층/ 지하0층,1781㎡,1355㎡,20231,서울특별시 마포구 양화로3길 94,37.5524444,126.910772
서울특별시교육청,서부교육지원청,5c17325b-1fe9-427b-8648-bd0e5dc0130b,서울동교초등학교병설유치원,공립(병설),1975년,지상4층/ 지하0층,753㎡,11702㎡,20231,서울특별시 마포구 월드컵로25길 86,37.5576257,126.8986699
서울특별시교육청,서부교육지원청,7752e1a7-0e79-4b17-a19c-846d041414e2,서울성서초등학교병설유치원,공립(병설),2022년,지상4층/ 지하0층,885㎡,12841㎡,20231,서울특별시 마포구 성미산로7길 24,37.559479,126.9123724
서울특별시교육청,서부교육지원청,7a4a1b05-c84a-43b0-8f02-ebdbe5072f01,서울중동초등학교병설유치원,공립(병설),2006년,지상4층/ 지하0층,520㎡,520㎡,20231,서울특별시 마포구 월드컵북로 152,37.5555743,126.9210715
서울특별시교육청,서부교육지원청,eb8cde61-5718-4f14-ab59-7df432e254ee,서울한서초등학교병설유치원,공립(병설),2006년,지상1층/ 지하0층,598㎡,13618㎡,20231,서울특별시 마포구 대흥로24바길 27,0,0
서울특별시교육청,서부교육지원청,1ecec08c-ef03-b044-e053-0a32095ab044,연유치원,사립(사인),2005년,지상4층/ 지하1층,425㎡,168㎡,20231,서울특별시 서대문구 명지대길 39-4,37.5818936,126.9242022
서울특별시교육청,서부교육지원청,1ecec08c-f41c-b044-e053-0a32095ab044,벧엘유치원,사립(사인),1983년,지상3층/ 지하1층,538㎡,750㎡,20231,서울특별시 서대문구 연희로10길 17-6,37.565753,126.9314022
서울특별시교육청,서부교육지원청,1ecec08c-f41d-b044-e053-0a32095ab044,예그린유치원,사립(사인),1988년,지상3층/ 지하1층,498㎡,933㎡,20191,서울특별시 서대문구 홍제내길 84,37.5856835,126.9360061
서울특별시교육청,서부교육지원청,1ecec08c-f42e-b044-e053-0a32095ab044,서울인왕초등학교병설유치원,공립(병설),2006년,지상2층/ 지하0층,643㎡,11897㎡,20231,서울특별시 서대문구 세무서길 33-9,37.5920381,126.9475575
서울특별시교육청,서부교육지원청,1ecec08c-f60d-b044-e053-0a32095ab044,한양제일유치원,사립(법인),1993년,지상1층/ 지하0층,324㎡,315㎡,20231,서울특별시 서대문구 통일로25길 30,37.5824203,126.9491082
서울특별시교육청,서부교육지원청,1ecec08c-f64b-b044-e053-0a32095ab044,경복유치원,사립(사인),1996년,지상2층/ 지하1층,630㎡,5751㎡,20231,서울특별시 서대문구 세검정로1길 95,37.5927242,126.9434915
서울특별시교육청,서부교육지원청,1ecec08c-faa4-b044-e053-0a32095ab044,조은유치원,사립(사인),2000년,지상2층/ 지하1층,465㎡,645㎡,20231,서울특별시 서대문구 증가로 191,37.5777131,126.91575751289083
서울특별시교육청,서부교육지원청,1ecec08c-faa6-b044-e053-0a32095ab044,현대홍익유치원,사립(사인),1999년,지상2층/ 지하0층,394㎡,394㎡,20231,서울특별시 서대문구 모래내로 432,37.5710245,126.9199047
서울특별시교육청,서부교육지원청,1ecec08c-fb86-b044-e053-0a32095ab044,이화여자대학교사범대학부속이화유치원,사립(법인),1985년,지상2층/ 지하1층,1430㎡,2903㎡,20231,서울특별시 서대문구 이화여대길 52,37.5643371,126.94689253689391
서울특별시교육청,서부교육지원청,1ecec08c-fb87-b044-e053-0a32095ab044,인왕유치원,사립(사인),1977년,지상2층/ 지하0층,308㎡,478㎡,20211,서울특별시 서대문구 통일로32길 23,37.5850104,126.9501929
서울특별시교육청,서부교육지원청,1ecec08c-fc0b-b044-e053-0a32095ab044,서울북성유치원,공립(단설),1998년,지상3층/ 지하1층,1358㎡,16414㎡,20231,서울특별시 서대문구 북아현로1나길 32,37.5593591,126.9509395
서울특별시교육청,서부교육지원청,1ecec08c-fd1e-b044-e053-0a32095ab044,삼성유치원,사립(사인),2002년,지상3층/ 지하1층,1135㎡,1297㎡,20231,서울특별시 서대문구 증가로20나길 12,37.5816623,126.919738
서울특별시교육청,서부교육지원청,1ecec08c-fd1f-b044-e053-0a32095ab044,새나유치원,사립(사인),1999년,지상3층/ 지하1층,862㎡,354㎡,20231,서울특별시 서대문구 가재울로 45,37.576137,126.9209199
서울특별시교육청,서부교육지원청,1ecec08c-ffd9-b044-e053-0a32095ab044,신촌유치원,사립(사인),1976년,지상2층/ 지하0층,551㎡,823㎡,20231,서울특별시 서대문구 신촌로 43,37.5580931,126.9599013
서울특별시교육청,서부교육지원청,1ecec08d-0071-b044-e053-0a32095ab044,서울금화초등학교병설유치원,공립(병설),2021년,지상4층/ 지하0층,1081㎡,601㎡,20231,서울특별시 서대문구 통일로 165,37.5721014,126.9603793
서울특별시교육청,서부교육지원청,1ecec08d-01d3-b044-e053-0a32095ab044,해맑은유치원,사립(사인),1999년,지상3층/ 지하0층,310㎡,212㎡,20231,서울특별시 서대문구 거북골로21길 55,37.5789803,126.9071222
서울특별시교육청,서부교육지원청,1ecec08d-04ae-b044-e053-0a32095ab044,서울홍제초등학교병설유치원,공립(병설),2006년,지상2층/ 지하0층,1087㎡,544㎡,20231,서울특별시 서대문구 홍은중앙로 13,37.5936027,126.9457812
서울특별시교육청,서부교육지원청,1ecec08d-0ba0-b044-e053-0a32095ab044,명지전문대학부속명지유치원,사립(법인),1992년,지상2층/ 지하1층,1790㎡,1490㎡,20231,서울특별시 서대문구 명지2길 37,37.5841049,126.9281067
서울특별시교육청,서부교육지원청,1ecec08d-0bc7-b044-e053-0a32095ab044,현대경복유치원,사립(사인),1998년,지상2층/ 지하1층,528㎡,4272㎡,20231,서울특별시 서대문구 통일로34길 66,37.5860693,126.949811
서울특별시교육청,서부교육지원청,1ecec08d-0bc9-b044-e053-0a32095ab044,홍제성당유치원,사립(법인),1969년,지상1층/ 지하0층,248㎡,1466㎡,20231,서울특별시 서대문구 통일로40길 18,37.590338,126.9434653
서울특별시교육청,서부교육지원청,1ecec08d-0cb2-b044-e053-0a32095ab044,세종유치원,사립(사인),1996년,지상2층/ 지하1층,727㎡,215㎡,20231,서울특별시 서대문구 거북골로16길 36,37.5773564,126.912835
서울특별시교육청,서부교육지원청,1ecec08d-0cb3-b044-e053-0a32095ab044,신현유치원,사립(사인),1985년,지상2층/ 지하0층,410㎡,1812㎡,20231,서울특별시 서대문구 이화여대8길 28,37.5587995,126.9479493
서울특별시교육청,서부교육지원청,8029c453-5828-459d-86ad-38f5de7ecda7,서울가재울초등학교병설유치원,공립(병설),2016년,지상4층/ 지하0층,1435㎡,11167㎡,20231,서울특별시 서대문구 모래내로15길 61,37.5744472,126.9184977
서울특별시교육청,강남서초교육지원청,196f00e6-793a-4f41-bcef-99bef725d1f3,한신유치원,사립(법인),2016년,지상1층/ 지하0층,566㎡,628㎡,20231,서울특별시 서초구 잠원로3길 31,37.5097207,127.0050633
서울특별시교육청,강남서초교육지원청,1ecec08c-ed17-b044-e053-0a32095ab044,서울원명초등학교병설유치원,공립(병설),2004년,지상4층/ 지하0층,398㎡,11847㎡,20231,서울특별시 서초구 고무래로 90-6,37.5005774,127.0183812
서울특별시교육청,강남서초교육지원청,1ecec08c-ed1c-b044-e053-0a32095ab044,서울우솔초등학교병설유치원,공립(병설),2013년,지상2층/ 지하0층,1049㎡,1245㎡,20231,서울특별시 서초구 양재대로2길 74,37.4569859,127.01938502870232
서울특별시교육청,강남서초교육지원청,1ecec08c-f00c-b044-e053-0a32095ab044,석문유치원,사립(법인),1984년,지상1층/ 지하0층,530㎡,1800㎡,20231,서울특별시 서초구 서초대로64길 73,37.4928829,127.0218158
서울특별시교육청,강남서초교육지원청,1ecec08c-f00d-b044-e053-0a32095ab044,여나유치원,사립(사인),1989년,지상3층/ 지하1층,1283㎡,1514㎡,20231,서울특별시 서초구 서초중앙로 200,37.5000071,127.0141109
서울특별시교육청,강남서초교육지원청,1ecec08c-f00e-b044-e053-0a32095ab044,영유유치원,사립(사인),1988년,지상3층/ 지하0층,518㎡,913㎡,20181,서울특별시 서초구 효령로34길 72,37.4799236,127.0009245
서울특별시교육청,강남서초교육지원청,1ecec08c-f336-b044-e053-0a32095ab044,육영유치원,사립(사인),1986년,지상4층/ 지하1층,388㎡,655㎡,20181,서울특별시 서초구 방배로6길 18,37.4781149,127.0006484
서울특별시교육청,강남서초교육지원청,1ecec08c-f43f-b044-e053-0a32095ab044,우정유치원,사립(사인),1989년,지상2층/ 지하0층,808㎡,2248㎡,20231,서울특별시 서초구 서초대로70길 32,37.4938672,127.0237443
서울특별시교육청,강남서초교육지원청,1ecec08c-f5d1-b044-e053-0a32095ab044,구룡유치원,사립(사인),1989년,지상1층/ 지하0층,474㎡,2199㎡,20231,서울특별시 서초구 논현로5길 31-11,37.4723712,127.0476085
서울특별시교육청,강남서초교육지원청,1ecec08c-fc1b-b044-e053-0a32095ab044,하나유치원,사립(사인),1992년,지상3층/ 지하1층,676㎡,564㎡,20231,서울특별시 서초구 잠원로8길 13,37.5146254,127.0107042
서울특별시교육청,강남서초교육지원청,1ecec08c-fd47-b044-e053-0a32095ab044,서울반포초등학교병설유치원,공립(병설),1974년,지상4층/ 지하0층,447㎡,9881㎡,20221,서울특별시 서초구 신반포로 55-4,37.509554,127.0160828
서울특별시교육청,강남서초교육지원청,1ecec08c-fe50-b044-e053-0a32095ab044,서울우면초등학교병설유치원,공립(병설),2012년,지상1층/ 지하0층,1044㎡,9917㎡,20231,서울특별시 서초구 태봉로 59,37.46486555,127.02381580059144
서울특별시교육청,강남서초교육지원청,1ecec08c-feb0-b044-e053-0a32095ab044,서울우암초등학교병설유치원,공립(병설),1994년,지상4층/ 지하0층,475㎡,10272㎡,20231,서울특별시 서초구 바우뫼로7길 38,37.4712518,127.0246111
서울특별시교육청,강남서초교육지원청,1ecec08d-00ab-b044-e053-0a32095ab044,반포자이유치원,사립(사인),2009년,지상3층/ 지하2층,892㎡,1037㎡,20231,서울특별시 서초구 신반포로 270,37.509554,127.0160828
서울특별시교육청,강남서초교육지원청,1ecec08d-02a5-b044-e053-0a32095ab044,신반포중앙유치원,사립(법인),1981년,지상1층/ 지하0층,442㎡,45064㎡,20191,서울특별시 서초구 나루터로4길 58,37.5132813,127.0132362
서울특별시교육청,강남서초교육지원청,1ecec08d-02a7-b044-e053-0a32095ab044,영생유치원,사립(사인),2002년,지상5층/ 지하5층,302㎡,313㎡,20231,서울특별시 서초구 신반포로19길 30,37.504275,126.9944798
서울특별시교육청,강남서초교육지원청,1ecec08d-0318-b044-e053-0a32095ab044,동우유치원,사립(사인),1979년,지상4층/ 지하0층,697㎡,1030㎡,20211,서울특별시 서초구 명달로22길 24,37.4868089,127.0061562
서울특별시교육청,강남서초교육지원청,1ecec08d-0319-b044-e053-0a32095ab044,동화유치원,사립(사인),1993년,지상2층/ 지하1층,280㎡,140㎡,20231,서울특별시 서초구 서초중앙로24길 43,37.4948806,127.0153218
서울특별시교육청,강남서초교육지원청,1ecec08d-05ae-b044-e053-0a32095ab044,천사유치원,사립(사인),1992년,지상2층/ 지하1층,302㎡,480㎡,20231,서울특별시 서초구 바우뫼로 99,37.46912,127.0243
서울특별시교육청,강남서초교육지원청,1ecec08d-0a07-b044-e053-0a32095ab044,서울서래초등학교병설유치원,공립(병설),2006년,지상3층/ 지하1층,1367㎡,11641㎡,20231,서울특별시 서초구 방배로 260,37.4751703,127.0017707
서울특별시교육청,강남서초교육지원청,1ecec08d-0a08-b044-e053-0a32095ab044,반포성모유치원,사립(법인),1979년,지상2층/ 지하1층,760㎡,20223㎡,20201,서울특별시 서초구 신반포로15길 18,37.5048908,126.9940306
서울특별시교육청,강남서초교육지원청,1ecec08d-0a6a-b044-e053-0a32095ab044,서초유치원,사립(사인),2012년,지상4층/ 지하1층,498㎡,1410㎡,20231,서울특별시 서초구 양재대로2길 100-64,37.45610495,127.01636417468995
서울특별시교육청,강남서초교육지원청,1ecec08d-0a6d-b044-e053-0a32095ab044,서울언남초등학교병설유치원,공립(병설),2014년,지상2층/ 지하0층,504㎡,87028㎡,20231,서울특별시 서초구 헌릉로8길 42,37.4559295,127.0585038
서울특별시교육청,강남서초교육지원청,1ecec08d-0b99-b044-e053-0a32095ab044,새성민유치원,사립(사인),1983년,지상6층/ 지하2층,515㎡,1030㎡,20231,서울특별시 서초구 효령로 110,37.4845638,127.0139837
서울특별시교육청,강남서초교육지원청,1ecec08d-0b9a-b044-e053-0a32095ab044,새순유치원,사립(사인),1978년,지상1층/ 지하0층,334㎡,367㎡,20231,서울특별시 서초구 서초대로15길 57,37.4870361,126.9901215
서울특별시교육청,강남서초교육지원청,1ecec08d-0e62-b044-e053-0a32095ab044,서울방배초등학교병설유치원,공립(병설),1975년,지상1층/ 지하0층,650㎡,10533㎡,20231,서울특별시 서초구 방배중앙로13길 26,37.4866884,126.9878076
서울특별시교육청,강남서초교육지원청,1fd6777e-1535-e0b0-e053-0a32095ae0b0,예원유치원,사립(사인),2014년,지상5층/ 지하2층,1032㎡,1590㎡,20191,서울특별시 서초구 태봉로2길 21,37.4619455,127.0260862
서울특별시교육청,강남서초교육지원청,7c71b778-6703-48da-ab25-12aa540fccaf,서울양재유치원,공립(단설),2018년,지상4층/ 지하1층,1936㎡,1936㎡,20231,서울특별시 서초구 바우뫼로18길 14,37.4738361,127.03196061149575
서울특별시교육청,강남서초교육지원청,830ff6c0-a6e8-4d8e-9aee-9c018c1660cf,서울청계숲유치원,공립(단설),2015년,지상4층/ 지하1층,2057㎡,1236㎡,20231,서울특별시 서초구 청계산로11길 14,37.4473316,127.057208
서울특별시교육청,강남서초교육지원청,c62c929e-a5b4-4cad-89f6-a490272463d9,서울어진유치원,공립(단설),2014년,지상4층/ 지하2층,2121㎡,608㎡,20231,서울특별시 서초구 태봉로2길 21,37.4619455,127.0260862
서울특별시교육청,성동광진교육지원청,1ecec08c-ed19-b044-e053-0a32095ab044,서울마장초등학교병설유치원,공립(병설),2005년,지상4층/ 지하1층,990㎡,18658㎡,20231,서울특별시 성동구 마장로35나길 31,37.5689129,127.0403192
서울특별시교육청,성동광진교육지원청,1ecec08c-f424-b044-e053-0a32095ab044,아이들세상유치원,사립(사인),2000년,지상2층/ 지하0층,559㎡,528㎡,20231,서울특별시 성동구 독서당로 272,37.5538073,127.0335861
서울특별시교육청,성동광진교육지원청,1ecec08c-f507-b044-e053-0a32095ab044,경동유치원,사립(사인),2000년,지상2층/ 지하1층,829㎡,829㎡,20231,서울특별시 성동구 금호로 100,37.55562,127.02001
서울특별시교육청,성동광진교육지원청,1ecec08c-f526-b044-e053-0a32095ab044,송곡유치원,사립(법인),1971년,지상2층/ 지하0층,424㎡,1970㎡,20201,서울특별시 성동구 무학로6길 41,37.5651206,127.0353798
서울특별시교육청,성동광진교육지원청,1ecec08c-f8d0-b044-e053-0a32095ab044,성심유치원,사립(법인),1989년,지상2층/ 지하0층,252㎡,966㎡,20231,서울특별시 성동구 무학로10길 21,37.5661048,127.03362897929671
서울특별시교육청,성동광진교육지원청,1ecec08c-fe09-b044-e053-0a32095ab044,옥수삼성유치원,사립(사인),1994년,지상2층/ 지하1층,564㎡,904㎡,20231,서울특별시 성동구 독서당로 218,37.5538073,127.0335861
서울특별시교육청,성동광진교육지원청,1ecec08d-00be-b044-e053-0a32095ab044,세성유치원,사립(사인),1991년,지상3층/ 지하0층,210㎡,249㎡,20231,서울특별시 성동구 독서당로 434,37.5538495,127.0340619
서울특별시교육청,성동광진교육지원청,1ecec08d-01d5-b044-e053-0a32095ab044,서울용답초등학교병설유치원,공립(병설),2001년,지상2층/ 지하0층,971㎡,4529㎡,20231,서울특별시 성동구 용답25길 1,37.5612027,127.0542025
서울특별시교육청,성동광진교육지원청,1ecec08d-029d-b044-e053-0a32095ab044,서울송원초등학교병설유치원,공립(병설),2008년,지상1층/ 지하0층,2163㎡,6563㎡,20231,서울특별시 성동구 동일로43길 9,37.5549166,127.069682
서울특별시교육청,성동광진교육지원청,1ecec08d-02a8-b044-e053-0a32095ab044,율화유치원,사립(사인),2003년,지상2층/ 지하1층,406㎡,240㎡,20231,서울특별시 성동구 고산자로2길 35,37.5557122,127.039347
서울특별시교육청,성동광진교육지원청,1ecec08d-02af-b044-e053-0a32095ab044,서울성수초등학교병설유치원,공립(병설),2002년,지상1층/ 지하0층,528㎡,1056㎡,20231,서울특별시 성동구 아차산로17길 21,37.5442441,127.06343670620353
서울특별시교육청,성동광진교육지원청,1ecec08d-0433-b044-e053-0a32095ab044,에덴유치원,사립(사인),1999년,지상3층/ 지하2층,1708㎡,884㎡,20231,서울특별시 성동구 행당로 79,37.55563,127.02528
서울특별시교육청,성동광진교육지원청,1ecec08d-04bc-b044-e053-0a32095ab044,벧엘유치원,사립(사인),2000년,지상4층/ 지하1층,896㎡,1878㎡,20181,서울특별시 성동구 행당로6길 97,37.5548282,127.0262447
서울특별시교육청,성동광진교육지원청,1ecec08d-04f3-b044-e053-0a32095ab044,무학유치원,사립(사인),1982년,지상3층/ 지하1층,237㎡,237㎡,20191,서울특별시 성동구 무학봉15가길 4,37.5613144,127.0305365
서울특별시교육청,성동광진교육지원청,1ecec08d-0676-b044-e053-0a32095ab044,한양여자대학교부속유치원,사립(법인),1999년,지상3층/ 지하1층,734㎡,3234㎡,20231,서울특별시 성동구 살곶이길 200,37.558496399999996,127.04963052099555
서울특별시교육청,성동광진교육지원청,1ecec08d-0725-b044-e053-0a32095ab044,서울경수초등학교병설유치원,공립(병설),1982년,지상2층/ 지하0층,1258㎡,775㎡,20231,서울특별시 성동구 뚝섬로13길 22,37.5398453,127.0577343
서울특별시교육청,성동광진교육지원청,1ecec08d-08e0-b044-e053-0a32095ab044,세인유치원,사립(사인),1986년,지상1층/ 지하1층,293㎡,772㎡,20231,서울특별시 성동구 마장로42길 26,37.56588,127.04575
서울특별시교육청,성동광진교육지원청,1ecec08d-08e1-b044-e053-0a32095ab044,솔유치원,사립(사인),1996년,지상2층/ 지하1층,609㎡,704㎡,20191,서울특별시 성동구 무학로 50,37.5641708,127.03005
서울특별시교육청,성동광진교육지원청,1ecec08d-0ade-b044-e053-0a32095ab044,서울옥수초등학교병설유치원,공립(병설),2013년,지상4층/ 지하0층,806㎡,16189㎡,20231,서울특별시 성동구 금호로1길 25,37.5479869,127.0240138
서울특별시교육청,성동광진교육지원청,1ecec08d-0af9-b044-e053-0a32095ab044,미타유치원,사립(사인),1990년,지상2층/ 지하1층,836㎡,714㎡,20231,서울특별시 성동구 독서당로40길 21,37.5429327,127.0171773
서울특별시교육청,성동광진교육지원청,1ecec08d-0c8d-b044-e053-0a32095ab044,서울경동유치원,공립(단설),2007년,지상2층/ 지하1층,1599㎡,1809㎡,20231,서울특별시 성동구 성수일로 34,37.5469835,127.0509327
서울특별시교육청,성동광진교육지원청,1ecec08d-0d95-b044-e053-0a32095ab044,금호유치원,사립(법인),1969년,지상4층/ 지하0층,399㎡,399㎡,20231,서울특별시 성동구 금호산2길 35,37.5490248,127.023133
서울특별시교육청,성동광진교육지원청,1ecec08d-0e4b-b044-e053-0a32095ab044,옥수예일유치원,사립(사인),1987년,지상2층/ 지하1층,465㎡,660㎡,20231,서울특별시 성동구 독서당로 191,37.5538073,127.0335861
서울특별시교육청,성동광진교육지원청,1ecec08d-0e4c-b044-e053-0a32095ab044,조은유치원,사립(사인),1998년,지상2층/ 지하1층,496㎡,990㎡,20231,서울특별시 성동구 살곶이길 50,37.57077,127.04234
서울특별시교육청,성동광진교육지원청,1ecec08d-0e81-b044-e053-0a32095ab044,서울숭신초등학교병설유치원,공립(병설),2015년,지상1층/ 지하0층,368㎡,704㎡,20231,서울특별시 성동구 마장로 161,37.5662545,127.0351564
서울특별시교육청,성동광진교육지원청,1ecec08d-0f38-b044-e053-0a32095ab044,서울사근초등학교병설유치원,공립(병설),1967년,지상2층/ 지하0층,751㎡,9506㎡,20231,서울특별시 성동구 사근동11길 16,37.5631097,127.0468698
서울특별시교육청,성동광진교육지원청,1ecec08d-0f39-b044-e053-0a32095ab044,서울옥정초등학교병설유치원,공립(병설),2008년,지상1층/ 지하0층,1594㎡,14578㎡,20231,서울특별시 성동구 한림말길 43,37.5405673,127.0133581
서울특별시교육청,성동광진교육지원청,1ecec08d-0f50-b044-e053-0a32095ab044,로사유치원,사립(법인),1971년,지상4층/ 지하0층,560㎡,1040㎡,20231,서울특별시 성동구 성덕정길 23,37.5383344,127.0530272
서울특별시교육청,성동광진교육지원청,442ef88e-43d6-4048-a12d-ed742301b58a,서울동명초등학교병설유치원,공립(병설),1963년,지상2층/ 지하0층,759㎡,6704㎡,20231,서울특별시 성동구 마장로29길 29,37.5686792,127.036496
서울특별시교육청,성동광진교육지원청,907fd160-25a1-4048-8de4-27e545ebd656,서울금호초등학교병설유치원,공립(병설),1958년,지상2층/ 지하0층,528㎡,707㎡,20231,서울특별시 성동구 무수막길 69,37.5509035,127.0231576
서울특별시교육청,성동광진교육지원청,c86bfe33-312b-465b-ae84-67bdc4e80ab3,서울경일초등학교병설유치원,공립(병설),2004년,지상3층/ 지하0층,264㎡,417㎡,20231,서울특별시 성동구 뚝섬로 332,37.5439495,127.0361144
서울특별시교육청,성동광진교육지원청,f9b5d3fc-3b2c-4803-b37a-481ad5a11f4b,서울무학초등학교병설유치원,공립(병설),2002년,지상2층/ 지하0층,492㎡,612㎡,20231,서울특별시 성동구 무학봉15길 21,37.5626006,127.03076
서울특별시교육청,성북강북교육지원청,1ecec08c-ee4e-b044-e053-0a32095ab044,개동유치원,사립(법인),2015년,지상2층/ 지하1층,613㎡,613㎡,20231,서울특별시 성북구 보국문로 143,37.6098532,127.009535
서울특별시교육청,성북강북교육지원청,1ecec08c-ee4f-b044-e053-0a32095ab044,영광유치원,사립(사인),1999년,지상2층/ 지하1층,747㎡,630㎡,20231,서울특별시 성북구 북악산로 913,37.5976448,127.0219412
서울특별시교육청,성북강북교육지원청,1ecec08c-ee50-b044-e053-0a32095ab044,은영유치원,사립(법인),1997년,지상5층/ 지하1층,4722㎡,839㎡,20231,서울특별시 성북구 보문사길 18,37.5848909,127.0165758
서울특별시교육청,성북강북교육지원청,1ecec08c-ef05-b044-e053-0a32095ab044,두산효자유치원,사립(사인),1998년,지상2층/ 지하1층,771㎡,772㎡,20231,서울특별시 성북구 화랑로48길 16,37.6142656,127.0669676
서울특별시교육청,성북강북교육지원청,1ecec08c-ef38-b044-e053-0a32095ab044,새싹유치원,사립(법인),1982년,지상2층/ 지하0층,704㎡,1064㎡,20231,서울특별시 성북구 정릉로 282,37.607943,127.0005141
서울특별시교육청,성북강북교육지원청,1ecec08c-efed-b044-e053-0a32095ab044,영암유치원,사립(법인),1987년,지상1층/ 지하0층,255㎡,255㎡,20231,서울특별시 성북구 안암로7길 66,37.5807504,127.0239883
서울특별시교육청,성북강북교육지원청,1ecec08c-efee-b044-e053-0a32095ab044,성신유치원,사립(법인),1999년,지상4층/ 지하1층,930㎡,242㎡,20231,서울특별시 성북구 보문로34다길 2,37.5928556,127.0216796
서울특별시교육청,성북강북교육지원청,1ecec08c-f051-b044-e053-0a32095ab044,서울장곡초등학교병설유치원,공립(병설),2014년,지상2층/ 지하0층,470㎡,571㎡,20231,서울특별시 성북구 장월로23길 16,37.6169994,127.0463069
서울특별시교육청,성북강북교육지원청,1ecec08c-f350-b044-e053-0a32095ab044,빛나라유치원,사립(사인),2005년,지상2층/ 지하1층,593㎡,461㎡,20181,서울특별시 성북구 종암로9길 78,37.5958774,127.0337064
서울특별시교육청,성북강북교육지원청,1ecec08c-f372-b044-e053-0a32095ab044,선한유치원,사립(법인),1986년,지상2층/ 지하1층,378㎡,330㎡,20231,서울특별시 성북구 길음로9길 73,37.6021208,127.020856
서울특별시교육청,성북강북교육지원청,1ecec08c-f425-b044-e053-0a32095ab044,사랑유치원,사립(사인),1983년,지상2층/ 지하1층,464㎡,669㎡,20231,서울특별시 성북구 월곡로7길 72,37.5988381,127.0374746
서울특별시교육청,성북강북교육지원청,1ecec08c-f561-b044-e053-0a32095ab044,아랑유치원,사립(사인),2004년,지상2층/ 지하1층,831㎡,1066㎡,20231,서울특별시 성북구 북악산로 844,37.5973845,127.0193227
서울특별시교육청,성북강북교육지원청,1ecec08c-f733-b044-e053-0a32095ab044,서울청덕초등학교병설유치원,공립(병설),1986년,지상1층/ 지하0층,253㎡,401㎡,20231,서울특별시 성북구 정릉로9라길 11,0,0
서울특별시교육청,성북강북교육지원청,1ecec08c-f73f-b044-e053-0a32095ab044,탑주유치원,사립(법인),2016년,지상3층/ 지하0층,894㎡,1124㎡,20231,서울특별시 성북구 화랑로13길 17,37.6055767,127.0422713
서울특별시교육청,성북강북교육지원청,1ecec08c-f81e-b044-e053-0a32095ab044,동선유치원,사립(법인),1985년,지상2층/ 지하0층,498㎡,498㎡,20231,서울특별시 성북구 보문로 98,37.5793722,127.0219672
서울특별시교육청,성북강북교육지원청,1ecec08c-f81f-b044-e053-0a32095ab044,명덕유치원,사립(사인),1989년,지상2층/ 지하0층,271㎡,759㎡,20181,서울특별시 성북구 삼양로 74,37.6042765,127.0251374
서울특별시교육청,성북강북교육지원청,1ecec08c-f8dd-b044-e053-0a32095ab044,서울돈암초등학교병설유치원,공립(병설),2005년,지상1층/ 지하0층,296㎡,19965㎡,20231,서울특별시 성북구 동소문로13길 38,37.5967632,127.0123705
서울특별시교육청,성북강북교육지원청,1ecec08c-f934-b044-e053-0a32095ab044,희망찬유치원,사립(법인),1999년,지상3층/ 지하1층,116㎡,1123㎡,20231,서울특별시 성북구 동소문로34길 24,37.6009055,127.0239334
서울특별시교육청,성북강북교육지원청,1ecec08c-f9b9-b044-e053-0a32095ab044,은하유치원,사립(사인),1978년,지상3층/ 지하1층,524㎡,524㎡,20231,서울특별시 성북구 돌곶이로 64,37.6115147,127.057251
서울특별시교육청,성북강북교육지원청,1ecec08c-f9d0-b044-e053-0a32095ab044,한마음유치원,사립(사인),1996년,지상4층/ 지하0층,901㎡,392㎡,20231,서울특별시 성북구 월계로 124,37.61212,127.03606
서울특별시교육청,성북강북교육지원청,1ecec08c-f9d1-b044-e053-0a32095ab044,신암유치원,사립(사인),1964년,지상1층/ 지하0층,340㎡,1005㎡,20231,서울특별시 성북구 보문로27길 15,37.5870489,127.0178114
서울특별시교육청,성북강북교육지원청,1ecec08c-fb95-b044-e053-0a32095ab044,영재유치원,사립(사인),1987년,지상3층/ 지하1층,310㎡,480㎡,20231,서울특별시 성북구 종암로15길 1,37.5978442,127.0340872
