상호명,도로명주소,행정동명,위도,경도
베스킨라빈스,"서울특별시 성동구 행당로 101, 1층 (행당동)",행당2동,37.5578317772318,127.030156228348
달콤한카페,"서울특별시 성동구 고산자로 337-2, 1층 (마장동)",마장동,37.5698527177752,127.037311498478
카페 서울숲(Cafe Seoul For’est),"서울특별시 성동구 왕십리로 63, 1층 (성수동1가, 파워스탠드)",성수1가1동,37.5436228045917,127.043585906393
국민우유집 잠실점,"서울특별시 송파구 가락로 112, 내경빌딩 1층 (석촌동)",석촌동,37.5012719988373,127.108509506025
모퉁이와플,"서울특별시 성동구 상원1길 33, 1층 (성수동1가)",성수1가2동,37.5465231889511,127.047385579312
브라운베이글 광화문점,"서울특별시 종로구 새문안로 68, 흥국생명빌딩 지하1층 (신문로1가)",사직동,37.5696425113058,126.972139469043
오하이오옥수(Ohio oxoo),"서울특별시 성동구 한림말길 48, 1층 105호 (옥수동, 옥수하이츠아파트 상가)",옥수동,37.5410102614044,127.016196963074
안느시카페(Annecy Cafe),"서울특별시 성동구 왕십리로 410, E동 1층 101호 (하왕십리동, 센트라스 상가)",왕십리도선동,37.5666029325047,127.024082467223
벤티프레소 가든파이브점,"서울특별시 송파구 충민로 66, 현대시티아울렛 B1층 (문정동)",문정2동,37.4776148442516,127.124961768886
달굽다,"서울특별시 강동구 양재대로101길 57, 1층 102-1호 (성내동)",성내3동,37.5326496102965,127.134597811607
이디야(왕십리 센트라스점),"서울특별시 성동구 무학로 22, 1층 (홍익동)",왕십리도선동,37.566082525209,127.0303063608
아마스빈 행당역점,"서울특별시 성동구 행당로 108, 1층 (행당동)",행당2동,37.5577828532817,127.030852925548
다즐링 dazzLing,"서울특별시 성동구 왕십리로 336, 1층 (도선동)",왕십리도선동,37.5631509953645,127.032846176643
바나프레소 충무로점,"서울특별시 중구 필동로 15, 1층 (필동2가)",필동,37.5603305205051,126.996271713092
묵사발,"서울특별시 성동구 왕십리로 221-5, 1층 (행당동)",사근동,37.5569631795864,127.042562418914
카페 아이엔지 한양대 인문관점,"서울특별시 성동구 왕십리로 222, B1층 (행당동, 인문과학대 복합매장)",사근동,37.5545035492027,127.046611216789
커피부스(coffee booth),"서울특별시 성동구 무학로6길 26, 지하1층 (도선동)",왕십리도선동,37.5650417365277,127.032844516649
쥬씨 뚝섬역점,"서울특별시 성동구 상원길 39, 상가동 103호 (성수동1가, 중앙하이츠빌)",성수1가2동,37.5475329781533,127.048398220756
영진문방구,"서울특별시 성동구 행당로1길 12-1 (금호동1가,101호 지상1층)",금호1가동,37.556630473058,127.023875089566
카페다올(DAALL),"서울특별시 성동구 용답23길 16-1, 1층 (용답동)",용답동,37.5620655657364,127.053731425673
카페차오,"서울특별시 성동구 무학로10길 29-1, 1층 (홍익동)",왕십리도선동,37.5658955926531,127.034177127935
오드리떡케이크,"서울특별시 광진구 뚝섬로52마길 49, 1층 (자양동)",자양2동,37.528777058756,127.081201241184
카페정원 Cafe Jung Won,"서울특별시 성동구 사근동10길 14, 1층 (사근동)",사근동,37.560520095271,127.048944682759
SEPARATES(세퍼레이츠),"서울특별시 성동구 서울숲길 53, 1층 (성수동1가)",성수1가2동,37.5481882975512,127.043475402228
프리미엄 본스 PC방,"서울특별시 성동구 상원길 58, 2층 (성수동1가)",성수1가2동,37.5491362031845,127.048207218373
moon ji(문지),"서울특별시 성동구 서울숲2길 17-2, 1층 (성수동1가)",성수1가2동,37.5471792529264,127.040741302709
빨강마차,"서울특별시 성동구 왕십리로 211, 지상2층 (행당동, 33-8)",사근동,37.5563880540856,127.043111102626
어질인,"서울특별시 성동구 마조로9길 18, 2층 (행당동)",사근동,37.5613365887842,127.039539997627
CU송정 건영점,"서울특별시 성동구 동일로 265, 1층 103,106,107호 (송정동, 세종프라자)",송정동,37.5553280936091,127.071108627317
카멜커피,"서울특별시 성동구 성덕정19길 6, 1층 (성수동2가)",성수2가1동,37.5372437584684,127.055912373351
브레드 앳 홈(bread at home),"서울특별시 성동구 독서당로62길 24, 1층 (응봉동)",응봉동,37.5504434328501,127.033116044874
진이(Jin 2),"서울특별시 성동구 성수이로18길 31, 1층 101호 (성수동2가, 풍림테크원)",성수2가3동,37.5419531271509,127.06061547118
카페라샤워(Cafe la shower),"서울특별시 성동구 아차산로15길 10 (성수동2가,성원상떼뷰(111호))",성수2가3동,37.5436962428787,127.062606836404
카페 시트러스 페이퍼,"서울특별시 성동구 독서당로 194-1, 1층 3호 (옥수동)",옥수동,37.5427838495073,127.012766737323
더올리브,"서울특별시 성동구 독서당로 227, 순복음옥수교회 1층 (옥수동)",옥수동,37.544859529316,127.016067891193
또케이크,"서울특별시 광진구 능동로36길 53, 1층 102호 (능동)",능동,37.5554421378695,127.081982994595
빽다방 서일대점,"서울특별시 중랑구 용마산로 388, 성호유치원 1층 5,6호 (면목동)",면목3.8동,37.5862588370822,127.09534344848
셀렉토커피 왕십리역점,"서울특별시 성동구 왕십리로 315, 1층 (행당동, 한동디벨로퍼)",행당1동,37.5617210789329,127.034237697854
메가MGC커피 무학여고점,"서울특별시 성동구 고산자로 202 (행당동,지상1층)",행당1동,37.5582608366668,127.03442251807
매머드커피(장한비바패밀리점),"서울특별시 성동구 천호대로 400, 1층 103호 (용답동)",용답동,37.5612964964549,127.063321479459
카페 마실,"서울특별시 성동구 왕십리로 410, L동 3층 317호 (하왕십리동, 센트라스 상가)",왕십리도선동,37.5666029325047,127.024082467223
카페 나임,"서울특별시 성동구 금호로13길 20, 지하2층 (금호동2가)",금호2.3가동,37.553886191254,127.018478107804
달다곰이 행당,"서울특별시 성동구 행당로 84, 롯데마트 행당점 내 지2층 (행당동)",행당2동,37.556567759443,127.028745897371
세븐일레븐 성수공단점,"서울특별시 성동구 성수일로10길 13, 1층 (성수동2가)",성수2가3동,37.5474905582185,127.052370155554
도깨비2 PC방,"서울특별시 성동구 마조로3가길 15, 지하1층 (행당동)",사근동,37.55928471794,127.03989916258
포시즌휘트니스,"서울특별시 성동구 왕십리광장로 17, 6층 (행당동, 왕십리 민자역사)",행당1동,37.5614417528647,127.038394194396
커피베이 행당점,"서울특별시 성동구 고산자로6길 40, 1층 116호 (행당동)",행당1동,37.5582206987955,127.035482520519
길모퉁이 커피,"서울특별시 성동구 마장로35나길 4, 1층 (마장동)",마장동,37.5687265488051,127.039570390992
공차 자양점,"서울특별시 광진구 뚝섬로 552, 삼희빌딩 1층 (자양동)",자양3동,37.5343039923272,127.071271836617
블루포트 한양대FTC관점,"서울특별시 성동구 왕십리로 222 (행당동, 17 한양대학교퓨전테크놀로지센터 지상3층)",사근동,37.5545035492027,127.046611216789
Orbit(오르빗),"서울특별시 송파구 양재대로71길 42, 1층 101호 (방이동)",방이1동,37.511882438661,127.122399760198
빽다방 왕십리역점,"서울특별시 성동구 왕십리로 320-1, 지상1층 (도선동)",왕십리도선동,37.5623203472363,127.034184322992
이디야,"서울특별시 성동구 왕십리로 309 (행당동,왕십리역이스타빌 103호(지상1층))",행당1동,37.5613776986706,127.034582633625
에스프레소카페티,"서울특별시 성동구 행당로 87, 2층 233호 (행당동, 대림리빙프라자)",행당2동,37.5572921201611,127.028544269386
차이하네,"서울특별시 성동구 천호대로 400 (용답동,신창비바패밀리 지상1층110호)",용답동,37.5612964964549,127.063321479459
거북선 PC방,"서울특별시 성동구 성덕정19길 1, 지상2층 (성수동2가, 566-30)",성수2가1동,37.5373831747349,127.055463400818
성수역점 써브웨이,"서울특별시 성동구 아차산로 113, 1층 (성수동2가)",성수2가3동,37.5446930967018,127.056933860698
이디야 응봉동점,"서울특별시 성동구 독서당로 381, 1층 108호,109호 (응봉동, 현대종합상가)",응봉동,37.5501947813107,127.030692950226
달콤커피 성수트러스톤점,"서울특별시 성동구 뚝섬로1길 10, 1층 (성수동1가)",성수1가1동,37.5421359438499,127.046502583587
7(세븐)PC,"서울특별시 성동구 장터길 38-1, 지하2층 (금호동4가)",금호4가동,37.548082137772,127.020146270383
에젤커피,"서울특별시 성동구 성수이로 127, 1층 102,103호 (성수동2가)",성수2가3동,37.5462900724686,127.057399142337
프롬하츠커피앤베이커리 성동구청점,"서울특별시 성동구 고산자로 253, 1층 101,102호 (도선동, 다남매타워)",왕십리도선동,37.562403635681,127.035585916974
둘세(DULCE),"서울특별시 성동구 고산자로 345, 103호 (마장동, 고운타워)",마장동,37.5704781789094,127.037342599826
센트코리아띠아모 한양대 HK점,"서울특별시 성동구 왕십리로 222, 지1층 (행당동, 한양대학교 미래자동차 연구센터 복지매장)",사근동,37.5545035492027,127.046611216789
루바토,"서울특별시 관악구 중앙길 41, 1층 (봉천동, 노블캐슬)",중앙동,37.4843816911015,126.952403479998
와플샵 자곡점,"서울특별시 강남구 자곡로 108, 미라클빌딩 지상1층 102호 (자곡동)",세곡동,37.4719990515054,127.095369167039
먼셀커피,"서울특별시 관악구 남부순환로 1635, 1층 1호 (신림동)",신림동,37.4848335759592,126.932330002401
빽다방 성수역롯데캐슬점,"서울특별시 성동구 성수이로 113, 지상1층 102-1호 (성수동2가, 제강빌딩)",성수2가3동,37.5451422412538,127.057127702049
이디야커피,"서울특별시 성동구 매봉길 12, 1층 (옥수동, 517-12)",옥수동,37.5452980059274,127.015693205964
이디야성수아카데미점,"서울특별시 성동구 성수이로 118 (성수동2가,성수아카데미아 104호 지상1층)",성수2가3동,37.5451736913181,127.057857254458
카페 더 힐링,"서울특별시 성동구 왕십리로 141, 1층 (성수동1가)",성수1가2동,37.5502033025248,127.04393025276
나인헤르츠(9HERTZ),"서울특별시 성동구 왕십리로 285, 지상1,2층 (행당동, 248번지외 1필지)",행당1동,37.5597505105948,127.036341941574
디어스완,"서울특별시 관악구 관악로10길 37, n-타운Ⅱ 1층 (봉천동)",낙성대동,37.4767989117425,126.954753834092
도토루커피오스,"서울특별시 성동구 성수일로4길 31-1 (성수동2가,지상1층)",성수2가1동,37.542157795163,127.05221016059
얌이얌이,"서울특별시 성동구 독서당로62길 22-11 (응봉동, 191-8 지상1층)",응봉동,37.5500844030422,127.033051608168
이디야 성수우리W타워,"서울특별시 성동구 아차산로15길 19, 1층 (성수동2가, 277-28 우리W타워)",성수2가3동,37.5447507856542,127.062069655934
(주)케이씨코퍼레이션 옥수지점,"서울특별시 성동구 동호로 21, 지하1층 (옥수동, 168-1 3호선 옥수역)",옥수동,37.5409877747326,127.018965435917
더리터 당산역점,"서울특별시 영등포구 당산로50길 5, 1층 102호 (당산동6가)",당산2동,37.5348646595617,126.903567290116
투고샐러드,"서울특별시 성동구 사근동길 6, 지상1층 (행당동, 16-53)",사근동,37.5601443455492,127.042016095489
베스킨라빈스,"서울특별시 성동구 용답중앙15길 16, 지상1층 (용답동, 4-12)",용답동,37.5646936735562,127.05414418323
커피니여의도순복음성동교회점,"서울특별시 성동구 천호대로 316, 지상1층 (용답동, 1-4)",용답동,37.5647111069318,127.054829432115
카페 S 프레소,"서울특별시 성동구 왕십리로 410, L동 지하1층 B113호 (하왕십리동, 센트라스 상가)",왕십리도선동,37.5666029325047,127.024082467223
카페수다(cafe suda),"서울특별시 성동구 아차산로7길 22 (성수동2가, 성수2가 289-230 지상1층)",성수2가3동,37.547057937118,127.055058437049
투썸플레이스옥수리버젠점,"서울특별시 성동구 독서당로 223, B401,B402호 (옥수동)",옥수동,37.5442707521164,127.015191933825
지에스(GS) 마장힐스점,"서울특별시 성동구 마장로 280, A동 지상1층 (마장동)",마장동,37.5654510777367,127.040605012105
빽다방 한양대점,"서울특별시 성동구 마조로 21 (행당동,제2호(지상1층))",사근동,37.5599052786455,127.040824401217
나따오비까 with 허유산's,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 3층 기05호 (행당동)",행당1동,37.5614417528647,127.038394194396
그늘집,"서울특별시 성동구 자동차시장길 42, 2층 (용답동)",용답동,37.5598101660195,127.055728563825
JOEL의 커피&밀크,"서울특별시 강서구 강서로45길 41, 1층 101호 (화곡동, 수명연립및수명연립덕현상가)",화곡3동,37.547702705756,126.833790380585
소예 아뜰리에,"서울특별시 성동구 고산자로6길 24-19, 1층 (행당동)",행당1동,37.5571863912093,127.035657905554
펀토리하우스 서울숲점,"서울특별시 성동구 왕십리로 50, 지하1층 (성수동1가)",성수1가1동,37.5418866227463,127.04491059446
포레스트올댓,"서울특별시 성동구 서울숲4길 12-23, 지1층 (성수동1가)",성수1가2동,37.5469708215806,127.042111789671
서울성수지점(에버그린),"서울특별시 성동구 아차산로 12, 1층 (성수동1가)",성수1가2동,37.5475776727471,127.045671171868
카모플라쥬 커피 (camouflage coffee),"서울특별시 성동구 아차산로1길 9, 1층 (성수동1가)",성수1가2동,37.5489909714797,127.045691271981
메가엠지씨커피 금호역점,"서울특별시 성동구 장터길 30, 1층 (금호동4가)",금호4가동,37.5481967307527,127.019147756259
피치카페,"서울특별시 성동구 동일로 273, 2층 (송정동)",송정동,37.5559079290212,127.071484123852
이월로스터스 성수점,"서울특별시 성동구 서울숲2길 46, 1층 (성수동1가)",성수1가2동,37.5461965391103,127.043747525348
