`STD_YM`,`ADMI_CD`,`ADMI_NM`,`SEXDSTN_CD`,`AGRDE_CD`,`RSPOP_CNT`,`CTY_NM`
`202306`,`11290600`,`안암동`,`2`,`2024`,`3036`,`성북구`
`202306`,`11230720`,`휘경1동`,`2`,`2024`,`2396`,`동대문구`
`202306`,`11500593`,`화곡8동`,`2`,`2024`,`1394`,`강서구`
`202306`,`11680640`,`역삼1동`,`2`,`2024`,`2376`,`강남구`
`202306`,`11410710`,`북가좌1동`,`2`,`2024`,`932`,`서대문구`
`202306`,`11500605`,`가양3동`,`2`,`2024`,`498`,`강서구`
`202306`,`11620715`,`난향동`,`2`,`2024`,`824`,`관악구`
`202306`,`11560560`,`당산2동`,`2`,`2024`,`2738`,`영등포구`
`202306`,`11110670`,`창신1동`,`2`,`2024`,`238`,`종로구`
`202306`,`11290620`,`정릉1동`,`2`,`2024`,`1258`,`성북구`
`202306`,`11200540`,`마장동`,`2`,`2024`,`1878`,`성동구`
`202306`,`11470560`,`신월1동`,`2`,`2024`,`940`,`양천구`
`202306`,`11680660`,`개포1동`,`2`,`2024`,`318`,`강남구`
`202306`,`11500530`,`등촌2동`,`2`,`2024`,`1074`,`강서구`
`202306`,`11530780`,`오류2동`,`2`,`2024`,`1882`,`구로구`
`202306`,`11290555`,`삼선동`,`2`,`2024`,`2314`,`성북구`
`202306`,`11545510`,`가산동`,`2`,`2024`,`2134`,`금천구`
`202306`,`11560605`,`문래동`,`2`,`2024`,`1538`,`영등포구`
`202306`,`11215840`,`자양3동`,`2`,`2024`,`1632`,`광진구`
`202306`,`11470520`,`목2동`,`2`,`2024`,`1684`,`양천구`
`202306`,`11380590`,`응암2동`,`2`,`2024`,`1132`,`은평구`
`202306`,`11710720`,`잠실7동`,`2`,`2024`,`576`,`송파구`
`202306`,`11290575`,`동선동`,`2`,`2024`,`3604`,`성북구`
`202306`,`11590510`,`노량진1동`,`2`,`2024`,`2112`,`동작구`
`202306`,`11230536`,`용신동`,`2`,`2024`,`3022`,`동대문구`
`202306`,`11200670`,`성수2가1동`,`2`,`2024`,`728`,`성동구`
`202306`,`11740560`,`고덕2동`,`2`,`2024`,`910`,`강동구`
`202306`,`11260690`,`신내2동`,`2`,`2024`,`1012`,`중랑구`
`202306`,`11410640`,`홍제3동`,`2`,`2024`,`1014`,`서대문구`
`202306`,`11170555`,`청파동`,`2`,`2024`,`2424`,`용산구`
`202306`,`11215780`,`능동`,`2`,`2024`,`816`,`광진구`
`202306`,`11260680`,`신내1동`,`2`,`2024`,`1946`,`중랑구`
`202306`,`11560680`,`신길6동`,`2`,`2024`,`1072`,`영등포구`
`202306`,`11440700`,`망원2동`,`2`,`2024`,`1170`,`마포구`
`202306`,`11710647`,`위례동`,`2`,`2024`,`2122`,`송파구`
`202306`,`11710570`,`오금동`,`2`,`2024`,`2020`,`송파구`
`202306`,`11440585`,`도화동`,`2`,`2024`,`1094`,`마포구`
`202306`,`11560630`,`신길1동`,`2`,`2024`,`1426`,`영등포구`
`202306`,`11380580`,`응암1동`,`2`,`2024`,`1922`,`은평구`
`202306`,`11260590`,`상봉2동`,`2`,`2024`,`1468`,`중랑구`
`202306`,`11500570`,`화곡4동`,`2`,`2024`,`952`,`강서구`
`202306`,`11215770`,`중곡4동`,`2`,`2024`,`1504`,`광진구`
`202306`,`11530520`,`구로1동`,`2`,`2024`,`1036`,`구로구`
`202306`,`11530595`,`가리봉동`,`2`,`2024`,`544`,`구로구`
`202306`,`11470650`,`신정4동`,`2`,`2024`,`2096`,`양천구`
`202306`,`11305535`,`미아동`,`2`,`2024`,`1988`,`강북구`
`202306`,`11350611`,`하계1동`,`2`,`2024`,`2550`,`노원구`
`202306`,`11530740`,`개봉1동`,`2`,`2024`,`1644`,`구로구`
`202306`,`11560550`,`당산1동`,`2`,`2024`,`1336`,`영등포구`
`202306`,`11650540`,`잠원동`,`2`,`2024`,`1542`,`서초구`
`202306`,`11350720`,`상계10동`,`2`,`2024`,`1100`,`노원구`
`202306`,`11500604`,`가양2동`,`2`,`2024`,`472`,`강서구`
`202306`,`11290725`,`월곡2동`,`2`,`2024`,`2298`,`성북구`
`202306`,`11230660`,`장안2동`,`2`,`2024`,`1616`,`동대문구`
`202306`,`11590660`,`대방동`,`2`,`2024`,`2870`,`동작구`
`202306`,`11170700`,`보광동`,`2`,`2024`,`542`,`용산구`
`202306`,`11290525`,`성북동`,`2`,`2024`,`1232`,`성북구`
`202306`,`11620585`,`낙성대동`,`2`,`2024`,`2284`,`관악구`
`202306`,`11710670`,`잠실2동`,`2`,`2024`,`2080`,`송파구`
`202306`,`11530770`,`오류1동`,`2`,`2024`,`1700`,`구로구`
`202306`,`11305635`,`수유3동`,`2`,`2024`,`2046`,`강북구`
`202306`,`11590620`,`사당1동`,`2`,`2024`,`1770`,`동작구`
`202306`,`11110550`,`부암동`,`2`,`2024`,`528`,`종로구`
`202306`,`11110690`,`창신3동`,`2`,`2024`,`306`,`종로구`
`202306`,`11530790`,`수궁동`,`2`,`2024`,`1036`,`구로구`
`202306`,`11290650`,`정릉4동`,`2`,`2024`,`1576`,`성북구`
`202306`,`11620615`,`중앙동`,`2`,`2024`,`1720`,`관악구`
`202306`,`11170590`,`용문동`,`2`,`2024`,`630`,`용산구`
`202306`,`11215830`,`자양2동`,`2`,`2024`,`1270`,`광진구`
`202306`,`11350570`,`월계2동`,`2`,`2024`,`1416`,`노원구`
`202306`,`11650651`,`양재1동`,`2`,`2024`,`2082`,`서초구`
`202306`,`11170630`,`이촌1동`,`2`,`2024`,`1360`,`용산구`
`202306`,`11380640`,`증산동`,`2`,`2024`,`1086`,`은평구`
`202306`,`11470510`,`목1동`,`2`,`2024`,`1748`,`양천구`
`202306`,`11680565`,`청담동`,`2`,`2024`,`1534`,`강남구`
`202306`,`11500611`,`발산1동`,`2`,`2024`,`2386`,`강서구`
`202306`,`11710610`,`삼전동`,`2`,`2024`,`1664`,`송파구`
`202306`,`11410555`,`북아현동`,`2`,`2024`,`944`,`서대문구`
`202306`,`11560710`,`대림2동`,`2`,`2024`,`682`,`영등포구`
`202306`,`11140625`,`다산동`,`2`,`2024`,`848`,`중구`
`202306`,`11470640`,`신정3동`,`2`,`2024`,`3038`,`양천구`
`202306`,`11545680`,`시흥2동`,`2`,`2024`,`1040`,`금천구`
`202306`,`11230545`,`제기동`,`2`,`2024`,`2198`,`동대문구`
`202306`,`11320690`,`방학1동`,`2`,`2024`,`1634`,`도봉구`
`202306`,`11200550`,`사근동`,`2`,`2024`,`2514`,`성동구`
`202306`,`11410690`,`남가좌1동`,`2`,`2024`,`810`,`서대문구`
`202306`,`11350600`,`공릉2동`,`2`,`2024`,`3974`,`노원구`
`202306`,`11650610`,`방배2동`,`2`,`2024`,`922`,`서초구`
`202306`,`11560515`,`영등포본동`,`2`,`2024`,`1078`,`영등포구`
`202306`,`11410685`,`홍은2동`,`2`,`2024`,`2014`,`서대문구`
`202306`,`11650620`,`방배3동`,`2`,`2024`,`950`,`서초구`
`202306`,`11560670`,`신길5동`,`2`,`2024`,`476`,`영등포구`
`202306`,`11110530`,`사직동`,`2`,`2024`,`470`,`종로구`
`202306`,`11350670`,`상계5동`,`2`,`2024`,`1358`,`노원구`
`202306`,`11440690`,`망원1동`,`2`,`2024`,`1130`,`마포구`
`202306`,`11410720`,`북가좌2동`,`2`,`2024`,`1840`,`서대문구`
`202306`,`11140550`,`명동`,`2`,`2024`,`180`,`중구`
`202306`,`11320515`,`창5동`,`2`,`2024`,`1504`,`도봉구`
`202306`,`11620525`,`보라매동`,`2`,`2024`,`1658`,`관악구`
`202306`,`11650580`,`반포3동`,`2`,`2024`,`1468`,`서초구`
`202306`,`11305603`,`번2동`,`2`,`2024`,`838`,`강북구`
`202306`,`11350595`,`공릉1동`,`2`,`2024`,`3540`,`노원구`
`202306`,`11650520`,`서초2동`,`2`,`2024`,`1532`,`서초구`
`202306`,`11710562`,`방이2동`,`2`,`2024`,`1756`,`송파구`
`202306`,`11215710`,`화양동`,`2`,`2024`,`5474`,`광진구`
`202306`,`11530530`,`구로2동`,`2`,`2024`,`1180`,`구로구`
`202306`,`11500620`,`공항동`,`2`,`2024`,`1464`,`강서구`
`202306`,`11620685`,`신사동`,`2`,`2024`,`2272`,`관악구`
`202306`,`11680670`,`개포2동`,`2`,`2024`,`2278`,`강남구`
`202306`,`11200570`,`행당2동`,`2`,`2024`,`1346`,`성동구`
`202306`,`11305575`,`삼각산동`,`2`,`2024`,`1750`,`강북구`
`202306`,`11200790`,`용답동`,`2`,`2024`,`1032`,`성동구`
`202306`,`11740530`,`명일1동`,`2`,`2024`,`1326`,`강동구`
`202306`,`11320521`,`도봉1동`,`2`,`2024`,`856`,`도봉구`
`202306`,`11215810`,`광장동`,`2`,`2024`,`2022`,`광진구`
`202306`,`11530540`,`구로3동`,`2`,`2024`,`1594`,`구로구`
`202306`,`11560535`,`영등포동`,`2`,`2024`,`2620`,`영등포구`
`202306`,`11650600`,`방배1동`,`2`,`2024`,`1060`,`서초구`
`202306`,`11230650`,`장안1동`,`2`,`2024`,`2018`,`동대문구`
`202306`,`11740550`,`고덕1동`,`2`,`2024`,`894`,`강동구`
`202306`,`11500640`,`방화2동`,`2`,`2024`,`1130`,`강서구`
`202306`,`11680545`,`압구정동`,`2`,`2024`,`1450`,`강남구`
`202306`,`11710532`,`거여2동`,`2`,`2024`,`1238`,`송파구`
`202306`,`11260565`,`면목본동`,`2`,`2024`,`1894`,`중랑구`
`202306`,`11260655`,`망우본동`,`2`,`2024`,`1864`,`중랑구`
`202306`,`11500510`,`염창동`,`2`,`2024`,`2264`,`강서구`
`202306`,`11620605`,`은천동`,`2`,`2024`,`1968`,`관악구`
`202306`,`11320710`,`방학3동`,`2`,`2024`,`1240`,`도봉구`
`202306`,`11470540`,`목4동`,`2`,`2024`,`1670`,`양천구`
`202306`,`11215870`,`구의3동`,`2`,`2024`,`1826`,`광진구`
`202306`,`11290610`,`보문동`,`2`,`2024`,`1256`,`성북구`
`202306`,`11200660`,`성수1가2동`,`2`,`2024`,`716`,`성동구`
`202306`,`11710531`,`거여1동`,`2`,`2024`,`714`,`송파구`
`202306`,`11200690`,`성수2가3동`,`2`,`2024`,`592`,`성동구`
`202306`,`11740590`,`암사3동`,`2`,`2024`,`882`,`강동구`
`202306`,`11140635`,`약수동`,`2`,`2024`,`744`,`중구`
`202306`,`11230560`,`전농1동`,`2`,`2024`,`2218`,`동대문구`
`202306`,`11710646`,`장지동`,`2`,`2024`,`1614`,`송파구`
`202306`,`11740580`,`암사2동`,`2`,`2024`,`762`,`강동구`
`202306`,`11560585`,`도림동`,`2`,`2024`,`1036`,`영등포구`
`202306`,`11530730`,`고척2동`,`2`,`2024`,`1384`,`구로구`
`202306`,`11410660`,`홍은1동`,`2`,`2024`,`1226`,`서대문구`
`202306`,`11470530`,`목3동`,`2`,`2024`,`1180`,`양천구`
`202306`,`11470630`,`신정2동`,`2`,`2024`,`1140`,`양천구`
`202306`,`11530510`,`신도림동`,`2`,`2024`,`1982`,`구로구`
`202306`,`11320511`,`창1동`,`2`,`2024`,`1350`,`도봉구`
`202306`,`11410520`,`천연동`,`2`,`2024`,`946`,`서대문구`
`202306`,`11230710`,`회기동`,`2`,`2024`,`2142`,`동대문구`
`202306`,`11305534`,`삼양동`,`2`,`2024`,`1248`,`강북구`
`202306`,`11350580`,`월계3동`,`2`,`2024`,`1444`,`노원구`
`202306`,`11620735`,`대학동`,`2`,`2024`,`2112`,`관악구`
`202306`,`11740515`,`강일동`,`2`,`2024`,`1546`,`강동구`
`202306`,`11740685`,`길동`,`2`,`2024`,`2490`,`강동구`
`202306`,`11290630`,`정릉2동`,`2`,`2024`,`1470`,`성북구`
`202306`,`11290685`,`길음2동`,`2`,`2024`,`1352`,`성북구`
`202306`,`11350695`,`상계6.7동`,`2`,`2024`,`1934`,`노원구`
`202306`,`11680521`,`논현1동`,`2`,`2024`,`1446`,`강남구`
`202306`,`11410655`,`홍제2동`,`2`,`2024`,`772`,`서대문구`
`202306`,`11530550`,`구로4동`,`2`,`2024`,`1114`,`구로구`
`202306`,`11590520`,`노량진2동`,`2`,`2024`,`658`,`동작구`
`202306`,`11620565`,`성현동`,`2`,`2024`,`1602`,`관악구`
`202306`,`11740570`,`암사1동`,`2`,`2024`,`1762`,`강동구`
`202306`,`11110515`,`청운효자동`,`2`,`2024`,`618`,`종로구`
`202306`,`11380520`,`불광1동`,`2`,`2024`,`2006`,`은평구`
`202306`,`11500603`,`가양1동`,`2`,`2024`,`2986`,`강서구`
`202306`,`11560690`,`신길7동`,`2`,`2024`,`1094`,`영등포구`
`202306`,`11545710`,`시흥5동`,`2`,`2024`,`854`,`금천구`
`202306`,`11710510`,`풍납1동`,`2`,`2024`,`574`,`송파구`
`202306`,`11170640`,`이촌2동`,`2`,`2024`,`354`,`용산구`
`202306`,`11410585`,`신촌동`,`2`,`2024`,`5582`,`서대문구`
`202306`,`11470550`,`목5동`,`2`,`2024`,`2154`,`양천구`
`202306`,`11380552`,`갈현2동`,`2`,`2024`,`1890`,`은평구`
`202306`,`11140580`,`장충동`,`2`,`2024`,`626`,`중구`
`202306`,`11215750`,`중곡2동`,`2`,`2024`,`1316`,`광진구`
`202306`,`11410620`,`홍제1동`,`2`,`2024`,`1430`,`서대문구`
`202306`,`11710600`,`석촌동`,`2`,`2024`,`1716`,`송파구`
`202306`,`11170570`,`원효로2동`,`2`,`2024`,`886`,`용산구`
`202306`,`11290715`,`월곡1동`,`2`,`2024`,`1564`,`성북구`
`202306`,`11620765`,`미성동`,`2`,`2024`,`1980`,`관악구`
`202306`,`11140605`,`을지로동`,`2`,`2024`,`106`,`중구`
`202306`,`11200615`,`금호2.3가동`,`2`,`2024`,`1014`,`성동구`
`202306`,`11200650`,`성수1가1동`,`2`,`2024`,`904`,`성동구`
`202306`,`11470580`,`신월3동`,`2`,`2024`,`656`,`양천구`
`202306`,`11170650`,`이태원1동`,`2`,`2024`,`246`,`용산구`
`202306`,`11710641`,`문정1동`,`2`,`2024`,`1142`,`송파구`
`202306`,`11305608`,`번3동`,`2`,`2024`,`836`,`강북구`
`202306`,`11140650`,`신당5동`,`2`,`2024`,`608`,`중구`
`202306`,`11305555`,`송천동`,`2`,`2024`,`1360`,`강북구`
`202306`,`11410615`,`연희동`,`2`,`2024`,`3394`,`서대문구`
`202306`,`11320680`,`쌍문3동`,`2`,`2024`,`1054`,`도봉구`
`202306`,`11200720`,`송정동`,`2`,`2024`,`524`,`성동구`
`202306`,`11560650`,`신길3동`,`2`,`2024`,`774`,`영등포구`
`202306`,`11710631`,`가락1동`,`2`,`2024`,`1158`,`송파구`
`202306`,`11230705`,`청량리동`,`2`,`2024`,`982`,`동대문구`
`202306`,`11620545`,`청림동`,`2`,`2024`,`666`,`관악구`
`202306`,`11740540`,`명일2동`,`2`,`2024`,`1022`,`강동구`
`202306`,`11380632`,`신사2동`,`2`,`2024`,`984`,`은평구`
`202306`,`11110560`,`평창동`,`2`,`2024`,`966`,`종로구`
`202306`,`11350710`,`상계9동`,`2`,`2024`,`1126`,`노원구`
`202306`,`11470680`,`신정7동`,`2`,`2024`,`1418`,`양천구`
`202306`,`11350560`,`월계1동`,`2`,`2024`,`1748`,`노원구`
`202306`,`11500540`,`화곡1동`,`2`,`2024`,`3214`,`강서구`
`202306`,`11170530`,`남영동`,`2`,`2024`,`330`,`용산구`
`202306`,`11620595`,`청룡동`,`2`,`2024`,`4868`,`관악구`
`202306`,`11650530`,`서초3동`,`2`,`2024`,`2340`,`서초구`
`202306`,`11170625`,`한강로동`,`2`,`2024`,`1182`,`용산구`
`202306`,`11350640`,`상계2동`,`2`,`2024`,`1436`,`노원구`
`202306`,`11680630`,`대치4동`,`2`,`2024`,`1414`,`강남구`
`202306`,`11320513`,`창3동`,`2`,`2024`,`666`,`도봉구`
`202306`,`11320681`,`쌍문4동`,`2`,`2024`,`1072`,`도봉구`
`202306`,`11200620`,`금호4가동`,`2`,`2024`,`554`,`성동구`
`202306`,`11380600`,`응암3동`,`2`,`2024`,`1344`,`은평구`
`202306`,`11305660`,`인수동`,`2`,`2024`,`1552`,`강북구`
`202306`,`11260540`,`면목4동`,`2`,`2024`,`846`,`중랑구`
`202306`,`11110540`,`삼청동`,`2`,`2024`,`100`,`종로구`
`202306`,`11440590`,`용강동`,`2`,`2024`,`912`,`마포구`
`202306`,`11560610`,`양평1동`,`2`,`2024`,`1154`,`영등포구`
`202306`,`11560720`,`대림3동`,`2`,`2024`,`1068`,`영등포구`
`202306`,`11470670`,`신정6동`,`2`,`2024`,`1372`,`양천구`
`202306`,`11680700`,`세곡동`,`2`,`2024`,`2252`,`강남구`
`202306`,`11305625`,`수유2동`,`2`,`2024`,`1416`,`강북구`
`202306`,`11620645`,`서원동`,`2`,`2024`,`2198`,`관악구`
`202306`,`11350630`,`상계1동`,`2`,`2024`,`2052`,`노원구`
`202306`,`11290580`,`돈암1동`,`2`,`2024`,`980`,`성북구`
`202306`,`11110580`,`교남동`,`2`,`2024`,`476`,`종로구`
`202306`,`11230600`,`답십리1동`,`2`,`2024`,`1804`,`동대문구`
`202306`,`11290780`,`장위3동`,`2`,`2024`,`1016`,`성북구`
`202306`,`11545690`,`시흥3동`,`2`,`2024`,`490`,`금천구`
`202306`,`11590540`,`상도2동`,`2`,`2024`,`1936`,`동작구`
`202306`,`11590560`,`상도4동`,`2`,`2024`,`1642`,`동작구`
`202306`,`11170690`,`서빙고동`,`2`,`2024`,`828`,`용산구`
`202306`,`11350624`,`중계4동`,`2`,`2024`,`1166`,`노원구`
`202306`,`11200535`,`왕십리도선동`,`2`,`2024`,`1902`,`성동구`
`202306`,`11545610`,`독산1동`,`2`,`2024`,`2890`,`금천구`
`202306`,`11620575`,`행운동`,`2`,`2024`,`2920`,`관악구`
`202306`,`11680600`,`대치1동`,`2`,`2024`,`1296`,`강남구`
`202306`,`11710580`,`송파1동`,`2`,`2024`,`1454`,`송파구`
`202306`,`11110570`,`무악동`,`2`,`2024`,`472`,`종로구`
`202306`,`11170660`,`이태원2동`,`2`,`2024`,`436`,`용산구`
`202306`,`11740620`,`천호3동`,`2`,`2024`,`1540`,`강동구`
`202306`,`11170520`,`용산2가동`,`2`,`2024`,`462`,`용산구`
`202306`,`11260550`,`면목5동`,`2`,`2024`,`628`,`중랑구`
`202306`,`11470600`,`신월5동`,`2`,`2024`,`756`,`양천구`
`202306`,`11110650`,`혜화동`,`2`,`2024`,`2566`,`종로구`
`202306`,`11215730`,`군자동`,`2`,`2024`,`1770`,`광진구`
`202306`,`11215820`,`자양1동`,`2`,`2024`,`1410`,`광진구`
`202306`,`11470610`,`신월6동`,`2`,`2024`,`668`,`양천구`
`202306`,`11560700`,`대림1동`,`2`,`2024`,`788`,`영등포구`
`202306`,`11650531`,`서초4동`,`2`,`2024`,`1736`,`서초구`
`202306`,`11710540`,`마천1동`,`2`,`2024`,`918`,`송파구`
`202306`,`11740690`,`둔촌1동`,`2`,`2024`,`2`,`강동구`
`202306`,`11260630`,`묵2동`,`2`,`2024`,`1040`,`중랑구`
`202306`,`11305645`,`우이동`,`2`,`2024`,`1180`,`강북구`
`202306`,`11545630`,`독산3동`,`2`,`2024`,`1258`,`금천구`
`202306`,`11500590`,`화곡본동`,`2`,`2024`,`2134`,`강서구`
`202306`,`11680610`,`대치2동`,`2`,`2024`,`1990`,`강남구`
`202306`,`11200520`,`왕십리2동`,`2`,`2024`,`950`,`성동구`
`202306`,`11590680`,`신대방2동`,`2`,`2024`,`1422`,`동작구`
`202306`,`11710550`,`마천2동`,`2`,`2024`,`820`,`송파구`
`202306`,`11140590`,`광희동`,`2`,`2024`,`542`,`중구`
`202306`,`11215740`,`중곡1동`,`2`,`2024`,`1128`,`광진구`
`202306`,`11560620`,`양평2동`,`2`,`2024`,`1352`,`영등포구`
`202306`,`11440600`,`대흥동`,`2`,`2024`,`1842`,`마포구`
`202306`,`11710642`,`문정2동`,`2`,`2024`,`1566`,`송파구`
`202306`,`11230730`,`휘경2동`,`2`,`2024`,`3080`,`동대문구`
`202306`,`11470590`,`신월4동`,`2`,`2024`,`816`,`양천구`
`202306`,`11680690`,`개포4동`,`2`,`2024`,`1224`,`강남구`
`202306`,`11290760`,`장위1동`,`2`,`2024`,`1360`,`성북구`
`202306`,`11680650`,`역삼2동`,`2`,`2024`,`2246`,`강남구`
`202306`,`11590605`,`흑석동`,`2`,`2024`,`2144`,`동작구`
`202306`,`11140540`,`회현동`,`2`,`2024`,`178`,`중구`
`202306`,`11140680`,`중림동`,`2`,`2024`,`550`,`중구`
`202306`,`11110630`,`종로5.6가동`,`2`,`2024`,`534`,`종로구`
`202306`,`11620745`,`삼성동`,`2`,`2024`,`926`,`관악구`
`202306`,`11500560`,`화곡3동`,`2`,`2024`,`1262`,`강서구`
`202306`,`11200560`,`행당1동`,`2`,`2024`,`1002`,`성동구`
`202306`,`11140520`,`소공동`,`2`,`2024`,`100`,`중구`
`202306`,`11590651`,`사당5동`,`2`,`2024`,`864`,`동작구`
`202306`,`11170685`,`한남동`,`2`,`2024`,`810`,`용산구`
`202306`,`11590630`,`사당2동`,`2`,`2024`,`1544`,`동작구`
`202306`,`11230740`,`이문1동`,`2`,`2024`,`3318`,`동대문구`
`202306`,`11290770`,`장위2동`,`2`,`2024`,`784`,`성북구`
`202306`,`11545640`,`독산4동`,`2`,`2024`,`732`,`금천구`
`202306`,`11500615`,`우장산동`,`2`,`2024`,`2738`,`강서구`
`202306`,`11650652`,`양재2동`,`2`,`2024`,`1084`,`서초구`
`202306`,`11260580`,`상봉1동`,`2`,`2024`,`1196`,`중랑구`
`202306`,`11320514`,`창4동`,`2`,`2024`,`1574`,`도봉구`
`202306`,`11350612`,`하계2동`,`2`,`2024`,`1256`,`노원구`
`202306`,`11470611`,`신월7동`,`2`,`2024`,`864`,`양천구`
`202306`,`11710561`,`방이1동`,`2`,`2024`,`926`,`송파구`
`202306`,`11740600`,`천호1동`,`2`,`2024`,`1360`,`강동구`
`202306`,`11440660`,`서교동`,`2`,`2024`,`2712`,`마포구`
`202306`,`11590650`,`사당4동`,`2`,`2024`,`906`,`동작구`
`202306`,`11710632`,`가락2동`,`2`,`2024`,`1754`,`송파구`
`202306`,`11350625`,`중계2.3동`,`2`,`2024`,`1906`,`노원구`
`202306`,`11545700`,`시흥4동`,`2`,`2024`,`986`,`금천구`
`202306`,`11440630`,`신수동`,`2`,`2024`,`1470`,`마포구`
`202306`,`11140670`,`황학동`,`2`,`2024`,`840`,`중구`
`202306`,`11470620`,`신정1동`,`2`,`2024`,`1060`,`양천구`
`202306`,`11140615`,`신당동`,`2`,`2024`,`566`,`중구`
`202306`,`11650510`,`서초1동`,`2`,`2024`,`1186`,`서초구`
`202306`,`11440610`,`염리동`,`2`,`2024`,`1198`,`마포구`
`202306`,`11500630`,`방화1동`,`2`,`2024`,`2054`,`강서구`
`202306`,`11110600`,`가회동`,`2`,`2024`,`198`,`종로구`
`202306`,`11290590`,`돈암2동`,`2`,`2024`,`1356`,`성북구`
`202306`,`11500641`,`방화3동`,`2`,`2024`,`790`,`강서구`
`202306`,`11350665`,`상계3.4동`,`2`,`2024`,`1282`,`노원구`
`202306`,`11140570`,`필동`,`2`,`2024`,`358`,`중구`
`202306`,`11380570`,`대조동`,`2`,`2024`,`2150`,`은평구`
`202306`,`11440565`,`공덕동`,`2`,`2024`,`2656`,`마포구`
`202306`,`11380690`,`진관동`,`2`,`2024`,`3422`,`은평구`
`202306`,`11620725`,`조원동`,`2`,`2024`,`1628`,`관악구`
`202306`,`11320660`,`쌍문1동`,`2`,`2024`,`1576`,`도봉구`
`202306`,`11230610`,`답십리2동`,`2`,`2024`,`1434`,`동대문구`
`202306`,`11680531`,`논현2동`,`2`,`2024`,`1252`,`강남구`
`202306`,`11380551`,`갈현1동`,`2`,`2024`,`854`,`은평구`
`202306`,`11260520`,`면목2동`,`2`,`2024`,`1244`,`중랑구`
`202306`,`11290640`,`정릉3동`,`2`,`2024`,`1782`,`성북구`
`202306`,`11530560`,`구로5동`,`2`,`2024`,`2040`,`구로구`
`202306`,`11620695`,`신림동`,`2`,`2024`,`3430`,`관악구`
`202306`,`11200580`,`응봉동`,`2`,`2024`,`860`,`성동구`
`202306`,`11230570`,`전농2동`,`2`,`2024`,`984`,`동대문구`
`202306`,`11545670`,`시흥1동`,`2`,`2024`,`1622`,`금천구`
`202306`,`11590670`,`신대방1동`,`2`,`2024`,`1582`,`동작구`
`202306`,`11350700`,`상계8동`,`2`,`2024`,`1014`,`노원구`
`202306`,`11680580`,`삼성1동`,`2`,`2024`,`592`,`강남구`
`202306`,`11620775`,`난곡동`,`2`,`2024`,`1420`,`관악구`
`202306`,`11620625`,`인헌동`,`2`,`2024`,`2208`,`관악구`
`202306`,`11650621`,`방배4동`,`2`,`2024`,`1438`,`서초구`
`202306`,`11710620`,`가락본동`,`2`,`2024`,`1388`,`송파구`
`202306`,`11440680`,`합정동`,`2`,`2024`,`1156`,`마포구`
`202306`,`11680730`,`일원1동`,`2`,`2024`,`708`,`강남구`
`202306`,`11260620`,`묵1동`,`2`,`2024`,`2374`,`중랑구`
`202306`,`11305545`,`송중동`,`2`,`2024`,`1830`,`강북구`
`202306`,`11320670`,`쌍문2동`,`2`,`2024`,`978`,`도봉구`
`202306`,`11230750`,`이문2동`,`2`,`2024`,`1498`,`동대문구`
`202306`,`11560660`,`신길4동`,`2`,`2024`,`570`,`영등포구`
`202306`,`11440720`,`성산1동`,`2`,`2024`,`1238`,`마포구`
`202306`,`11305595`,`번1동`,`2`,`2024`,`1342`,`강북구`
`202306`,`11320512`,`창2동`,`2`,`2024`,`1610`,`도봉구`
`202306`,`11650570`,`반포2동`,`2`,`2024`,`824`,`서초구`
`202306`,`11110640`,`이화동`,`2`,`2024`,`594`,`종로구`
`202306`,`11500520`,`등촌1동`,`2`,`2024`,`1662`,`강서구`
`202306`,`11680510`,`신사동`,`2`,`2024`,`926`,`강남구`
`202306`,`11380650`,`수색동`,`2`,`2024`,`634`,`은평구`
`202306`,`11290660`,`길음1동`,`2`,`2024`,`1978`,`성북구`
`202306`,`11590550`,`상도3동`,`2`,`2024`,`1696`,`동작구`
`202306`,`11590640`,`사당3동`,`2`,`2024`,`1258`,`동작구`
`202306`,`11710710`,`잠실6동`,`2`,`2024`,`882`,`송파구`
`202306`,`11530750`,`개봉2동`,`2`,`2024`,`1660`,`구로구`
`202306`,`11740650`,`성내2동`,`2`,`2024`,`1298`,`강동구`
`202306`,`11215850`,`구의1동`,`2`,`2024`,`1856`,`광진구`
`202306`,`11305615`,`수유1동`,`2`,`2024`,`1322`,`강북구`
`202306`,`11410700`,`남가좌2동`,`2`,`2024`,`2142`,`서대문구`
`202306`,`11440555`,`아현동`,`2`,`2024`,`1376`,`마포구`
`202306`,`11290810`,`석관동`,`2`,`2024`,`2160`,`성북구`
`202306`,`11200590`,`금호1가동`,`2`,`2024`,`692`,`성동구`
`202306`,`11740660`,`성내3동`,`2`,`2024`,`1278`,`강동구`
`202306`,`11410565`,`충현동`,`2`,`2024`,`1236`,`서대문구`
`202306`,`11620630`,`남현동`,`2`,`2024`,`1388`,`관악구`
`202306`,`11620655`,`신원동`,`2`,`2024`,`1506`,`관악구`
`202306`,`11260610`,`중화2동`,`2`,`2024`,`1316`,`중랑구`
`202306`,`11170580`,`효창동`,`2`,`2024`,`754`,`용산구`
`202306`,`11440710`,`연남동`,`2`,`2024`,`1214`,`마포구`
`202306`,`11650550`,`반포본동`,`2`,`2024`,`20`,`서초구`
`202306`,`11200645`,`옥수동`,`2`,`2024`,`1066`,`성동구`
`202306`,`11680656`,`도곡2동`,`2`,`2024`,`2134`,`강남구`
