행정동명,미세먼지지수,공원수,도시농업(프로그램수),거주_유동_인구당_매출액,채소가게수,제로웨이스트 가게수,승하차인원_버스_지하철,카페수,유치원_초등학교,인구수,총_10대,총_20_30대,총_60대이상,1인세대
중계4동,0.008654315703166916,0.23076923076923078,0.0,0.09147661270457441,0.011627906976744186,0.0,0.10022612534304151,0.07635467980295567,0.23773838441262854,0.4114430775239211,0.46001769087351885,0.31949560823701884,0.6400077447491305,0.3439125118603929
중계본동,0.008654315703166916,0.11538461538461539,0.0,0.09206082515063203,0.03488372093023256,0.0,0.0808012750736139,0.12561576354679804,0.24892852504427987,0.5160543420648869,0.8161562799687686,0.298443950832791,0.39196925568470903,0.1834578954758267
중곡1동,0.0072194657293921174,0.038461538461538464,0.0,0.007178212832412719,0.03488372093023256,0.0,0.07642973031811687,0.0812807881773399,0.0,0.30019248472675536,0.1967922628980851,0.5789769079380797,0.5462658253993993,0.6206358774502044
중곡2동,0.0072194657293921174,0.11538461538461539,0.0,0.0325787673979899,0.046511627906976744,0.0,0.08246079884908608,0.08620689655172414,0.11070465922219272,0.4512511507239099,0.2669343353939449,0.5141112374995069,0.5533207540464141,0.5307402170566541
중곡3동,0.0072194657293921174,0.0,0.0,0.08080973156591692,0.05813953488372093,0.0,0.05721993483733965,0.09113300492610837,0.4349744688898222,0.3141964460066393,0.2365290972323229,0.48777911098425536,0.6078827891319031,0.5711642653377496
중곡4동,0.0072194657293921174,0.0,0.0,0.015321630703387892,0.06976744186046512,0.0,0.05737142663427073,0.10837438423645321,0.0827993376053091,0.6465813038748012,0.26871798810680153,0.43696491692409933,0.641593345941687,0.43068300047460206
중림동,0.1071435030837217,0.15384615384615385,0.0,0.051601651071207885,0.011627906976744186,0.0,0.05094203002186037,0.08620689655172414,0.19262981574541677,0.20475911512818368,0.26250529927813354,0.4101194389330058,0.5721750744330576,0.4795650038204331
중앙동,0.01614809098636892,0.07692307692307693,0.0,0.02746290865675325,0.023255813953488372,0.0,0.18347086775666602,0.07881773399014778,0.14969085584121547,0.30030407007559906,0.15853834790319674,0.7624052655931484,0.47221237130921273,0.8190476301942369
중화1동,0.011530044432118934,0.038461538461538464,0.0,0.021454434343828484,0.023255813953488372,0.03225806451612903,0.08001309397629419,0.046798029556650245,0.425161085877101,0.3998660975813875,0.2787044123128867,0.4308221334699768,0.6566563849807996,0.4176122173690312
중화2동,0.011530044432118934,0.19230769230769232,0.0,0.020468796795500514,0.05813953488372093,0.0,0.13304422765932988,0.0812807881773399,0.09505703422054372,0.5466566239852708,0.1870084491013172,0.4346019337221028,0.699680269488944,0.6129130343914139
증산동,0.006016723839610293,0.07692307692307693,0.0,0.007889952511643185,0.03488372093023256,0.0,0.13885388510247676,0.046798029556650245,0.12449255751016379,0.38706167880157333,0.3373478068224004,0.41112898967558004,0.6136059893742566,0.35985677677746686
진관동,0.020175316963182234,0.6153846153846154,0.0,0.02699177736006407,0.03488372093023256,0.06451612903225806,0.36063098981879776,0.28078817733990147,0.3980517714538278,1.0,0.791082438097553,0.4771928777127778,0.6828469269256936,0.29245882220362823
창1동,0.011448655883186332,0.3076923076923077,0.0,0.06405746548555001,0.03488372093023256,0.0,0.21460402110079446,0.06157635467980296,0.14255609272345832,0.5467961056713253,0.3558225739002421,0.38624390870719566,0.6260793111840336,0.3869177261699487
